TEAM_ABBREVIATION	COMMENT
	🐜💪🏾🐺
MIN	Ant man been on 🔥🔥🔥🔥 the race for the 1 seed continues 🐺
MIN	Ant man phenomenon 💪💪💪
MIN	The real MVP 🐜🐺
	A PREVIEW OF THE 2089 WCF 👀
	Johnny Wang  You're always posting dumb stuff thinking you are funny.
	Fifaliana tsis ambara firy😔
	Elilita Jo Ekena ee
MEM	Wouldn’t happen if JA was playing
MEM	Randy Lemon pew pew
MEM	Randy Lemon well, it has happened when Ja was playing, so 🤷‍♀️
MEM	Randy Lemon But…he’s not
MIN	Ant-Man is on 🔥
	Mtoa Comments Maarufu IR
MIN	Let's see him try that against Lamar Jackson and the Ravens 💯💯
	Memphis Grizzlies Vs Minnesota Timberwolves
	🐺 VS 🐻
MEM	All for nothing. We know how MN sports go
	Bradley Moore, just stop, Debbie Downer
MEM	Bradley Moore then don’t watch loser
MEM	Bradley Moore smh go over to Memphis fan base than 🙋🏼‍♂️
MIN	If Ant shaves his head I bet he starts getting calls
MIN	Hey ja, you still fine in the West???
SPAM	https://chat.whatsapp.com/EJqrUOgjlvp7YeZcqWk0fp
SPAM	Things are kinda tough atm especially this time of the year so l’m going gifting 5 grands to the first 7 people to message me with “ASSIST” let’s spread love and end inhumanity.
	Thought this mf tore his Achilles the way he be acting 😒
MIN	Anthony Edwards
SPAM	Imma Do This Once!!! 6 Grand for the first 5 people to message me with “STRUGGLING🤍” this new year Be Fruitful it’s legit💵
MEM	No Ja Morant no Grizzlies
SPAM	PICKS DROPPING NOW IN VIP MONEY LINE AND SPREADS TOO🫡💰‼️🍽️✅🏀GOD BLESS EVERYONE 💪🏽 Zickkpicks @Daddyrisky1
	Elie Kingsleyy😎
