TEAM_ABBREVIATION	COMMENT
UTA	the #jazz put out a total team effort in the 4th to outscore the #bucks!!! what a game by them!!! congrats for the win 🙂
MIL	Doc Rivers choking masterclass already on full effect.
	Dan Canong all star coach 🤣
MIL	Doc said play like it’s game 7 🤣😂
	Marco Bape lmao 🤣🤣🤣🤣🤣
UTA	What a 4th quarter for the Jazz. TAKE NOTE!
UTA	As a jazz fan ,Thank you for letting Doc take the reigns and continue his folded arms tour
	Milwaukee Bucks Vs Utah Jazz
	Anjo Nathaniel Comaling
MIL	The bucks look clueless on defense. They won't make it far in the playoffs.
	Lebogang Letsoalo jrue holiday ang sinayang nila may opensa at depensa
	Patrick Beverley a better coach than Doc Rivers 😩😭☠️🤣
MIL	Doc will be fired after 5 games 🤣🤣🤣🤣
MIL	No offense… but the Bucks gave up one of the best defenders in the league. Consequences.
MIL	they'll bounce back but wait till a game 7 lol jks
MIL	Bucks 1-3 under Doc Rivers.
MIL	So glad Doc came back in time for the Jazz game I'm not going to lie they had us in the 1st half
MIL	The bucks have no sack lol 😂
	Now that’s an All-Star coaching effort!
UTA	Sexton didn’t play the whole 4 quarter
	😂 Sixers beat the Jazz without 3 starters
	How do you come back and win by 15 ? 😂
MIL	The Doc Rivers effect. Can’t wait to see that 3-1 blown playoff series this May!
MIL	The bucks are a first round exit come playoff time
MIL	Awesome start from Doc 😆
UTA	Congrats key and team utah ..get winner in the game
	Player of the game for Utah: Refs.
	1 - 4 record = all stars coach
	hahaha nice again nba 😆
UTA	Champion ulit jazz
MIL	An y’all thought Doc was the answer plz gth
UTA	coach griffin approves
	Just look at...
	This season:
	I think you messed this post up NBA. The Referees gave the Utah Jazz this win over the Bucks.
	Laura Schumann bucks kept chucking up threes…
	Zach Warnick true. Because that’s their default. The Bucks aren’t completely not at fault here. But the officiating is what gave the Jazz this win. Saxton should have been tossed from this game.
	Zach Warnick That’s what the Jazz did for three quarters… Once Clarkson got in they started cutting and going for drives. That’s a big reason why the were so good in the 4th, they weren’t just “chucking” threes
	Laura Schumann first of all it’s Sexton. Second of all the Bucks had 25 free throws and the Jazz had 24. What were you saying again about the refs handing the Jazz the win?
	Laura Schumann ya and biden Is a stand up president 🙄
	Kurtis Hancock I feel bad for you if you think the officiating in this game was fair. Maybe you should be a ref too
	Laura Schumann it was quit crying like Joe biden
	Kurtis Hancock why are you bringing Biden into a sports conversation?
	Laura Schumann why are you crying about the refs???????????????
MIL	I can’t believe the Bucks chose Doc over all of you couch coaches!!  What in the world were they thinking???!!! 🤔 you all deserve millions for your brilliance 🙄
	Elsa Dell you tell them Elsa...
MIL	Why are the bucks losing games they should win?? They have 2 players in the All stars. Lillard sucks in my opinion but you know what I mean
MIL	And Doc RIvers make 40 millions
MIL	Hard to win when your 2nd best player goes 5-18 and 1/8 from 3.
	Michael Anthony coach fault
