TEAM_ABBREVIATION	COMMENT
NOP	Why is Chris not playing anymore, is he hurt, the guy plays very hard but this Dako guy is not good, he should atleast guarantee Chris some minutes every game
	สุดยอด​ชอบมาก​ครับ​
NOP	WTG Trigga Trey! Leaux Geaux 🏀
NOP	Trey Murphy  push harder
TOR	Bounce Back Raptors 😭
NOP	Trey Murphy III
TOR	Funny when they lose no one wanna give us millions cause they can..
NOP	🔝BiGGESTTTTTT!!!!!!!🔝🏆
	New Orleans Pelicans Vs Toronto Raptors
NOP	10 3PM 🙌🏀
NOP	42 points margin. Supreme dominance.
SPAM	https://youtube.com/shorts/qH9y824Gkr8?si=pXFbqUxSpXCsTSE9
NOP	I'm ready for the New Orleans Pelicans to play in the NBA2K24 finals. Oh yeah! 😳😤🙅🥳🐏💨🔥
NOP	Making threes isn’t even impressive anymore. Js.
SPAM	"THIS IS MY WAY OF HELPING OUT THOSE FACING CHALLENGES THIS YEAR, I'll SUPPORT SEVEN INDIVIDUALS WITH 6 GRANDS WHO WRITES TO ME USING THE PHRASE ""GOD DID"""
SPAM	5 grands for the first 5 people to hit me up with “LOYALTY”
SPAM	"I'M LEGITIMATELY PAYING 5 GRANDS TO The First 7 Person To Message Me ""DIFFICULT TIMES "" Cus I'm Blessed Being A Millionaire💰🇺🇸🇨🇦"
