TEAM_ABBREVIATION	COMMENT
ATL	Sad to say but Murray is a better player without Trae in the lineup. He is also a clutch player, has a few buzzer beaters this year.
ATL	Both won't make the playoffs
ATL	Kenneth Solomon why? Minnesota is #2 in the west
ATL	😂
ATL	Kenneth Solomon fuck you cocksucker I got mixed up with Memphis SO VERY SORRY for making a mistake
	Coulda been a laker is all I’m saying😪
	Jon Gotti DLo got 44 today though
SPAM	Jon Gotti and this is the laker will give up? https://www.facebook.com/share/p/oFG9LDvpoTqDMegq/?mibextid=oFDknk no thanks!
	Atlanta Hawks Vs Memphis Grizzlies
ATL	Bethany Boyle Proffit payback feels good
ATL	Ricky Vital BIG EYE ROLL. CONGRATS.
ATL	😂🤡
ATL	Dejounte Murray
MEM	This post is all wrong. The records are backwards. Wins and losses should be the other way around.
	Here me out.  Trae young trade to spurs for two first round pick and a pick swap.
	😂
	😂tsy maintsy misy ny resy ee
	😂
SPAM	https://shorturl.at/oyL46
SPAM	"Gifting 5 grands to the first five people to hit me up ""GOOD GOD "" Y'all stay blessed"
SPAM	I’M GIFTING 5 GRANDS TO 5 PEOPLE TO HIT ME UP “GOD DID” STAY SAFE🤲🙏
