TEAM_ABBREVIATION	COMMENT
HOU	Plenty wins rockets ❤️
HOU	go rockets for the warriors hahaha
	Thgiwd Nechiwa Skaip or Lakers 😂🤣
CHI	Young Bull got on the Bulls 🤘🏿 Town Stand Up
HOU	They still gonna miss the play-in 😆
HOU	im pretty sure this rockets team will enter playin and gstae wont carry on🔥
HOU	🏀
HOU	🙏🙏🙏
	Ime can really coach. No doubt the Celtics would’ve benefited and won a championship if he had remained.
	Carlos Santos-Silva Jr. Look at the C's now.
HOU	Art Kloud i hope they can finish the deal. I think Ime would have had them here sooner. It’s the commitment to defending that I like. Shots don’t always fall but effort and dedication can be contagious and constant. And brown, Tatum are doing it!
HOU	He has won a lot of honors for the team.🏀
	My wallet is like an onion. When I open it, I cry.
HOU	Somebody please stop the Rockets, 🔥🔥
HOU	Goodbye warriors fans
	Alvin Alcantara Cataring why though? As if they're going to lose it!
	Chicago Bulls Vs Houston Rockets
HOU	now just 1.5 w/l games to be in the play-in..want to see them making it
HOU	Alden Carreon one game!!
	💪
HOU	My favorite team since I start watching NBA. Hope they can clinch a playoff spot.
HOU	Get that play in spot!
HOU	7 in a row🇵🇭
CHI	How does this affect MJ legacy
HOU	Here comes the Rockets💪
CHI	Ayo should have been highlighted
HOU	My rockets let's gooooooo
HOU	Congrats rockets ❤️
HOU	No sengun no problem
CHI	Will Michael Jordan's all-time best be surpassed?
CHI	Cmon guys get it done
HOU	8th now ! Let’s go!
HOU	He has won a lot of honors for the team.🏀🏀
	Yaoo Alain Kodjovi
	How does this affect Beyonce legacy
	How does this affect Harden legacy
	🤘🏾🤘🏾
HOU	That’s 7 🗣️🚀
HOU	Let's Go Rockets! Only 2.5 games behind the 10th seed!
HOU	Still gonna miss the play-in 😆
HOU	Since the headlines that boy been fire 🤧
	How does this affect Curry legacy
HOU	He's appearing
HOU	Jalen Green
	Hulog mo GSW
	Delikado GSW neto..
SPAM	"Things are kinda tough atm especially this time of the year so I'm gifting 5 grand to the first 10 people to message me with ""GRACE"" let's spread love and end inhumanity."
HOU	🖕🤡🖕
HOU	nice game ❤
HOU	Should have stopped green from the beginning from playing stupid 🏀
HOU	🔥🔥
HOU	They need let him lead !
	wow brooks really has them dancing
	finds fox tribe- - ~! beats russia .
HOU	🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 HOUSTON ASS-ROCKETS SHT
	Yare gswd
	Tomorrow ends all this Bs Thunder push them a game under 500 taking all bets dm me if serious
SPAM	New sauce for cash app is hitting $6k instantly no info needed or logins and I’m not charging just gon walk you through and then you gon send my cut 💰❤️
SPAM	https://bit.ly/4aqidhV
SPAM	https://bit.ly/3TMotem
SPAM	"I'm paying “5 GRAND” to the first 7 people to hit me up now with ""BLESSED"" cus I feel some people going through HARD TIMES stay blessed y'all🥶💰"
SPAM	I never thought we will live a happy life together again, but today, I am so glad for what (Dr OLOYE )  spell caster did for me as he cast a reconciliation love spell for me to bring back my Ex to live together with me again. My testimony to everyone w… Wyświetl więcej
HOU	Nice idol
HOU	Refs cheating helped
HOU	Bulls 🐂
HOU	BOOM💥💥💥
HOU	First Billy now
	buaya haha
