TEAM_ABBREVIATION	COMMENT
NOP	Pels are HOT. No one beating a healthy Pels in 7. Don’t argue with me.
NOP	Pelicans are one of the consistent teams, could make it to 2nd round!
NOP	Has the Southern-style NBA matchup won by the New Orleans Pelicans? Yes, they did over the Atlanta Hawks. Has the Southern-style NBA matchup won by the Pelicans? Yes, they did over the Hawks.
ATL	Good try Hawks.  We need Trae and JJ back
	New Orleans Pelicans Vs Atlanta Hawks
NOP	They gotta start having a serious discussion about the pelicans.
ATL	Geovonni Joseph they would wanna
NOP	WTG Trigga Trey! Leaux Geaux 🏀
NOP	Go Pelicans
NOP	🏀🏀🏀
	Triggaaaaaaaaa! (In my Antonio Daniels voice)
	Zenovia Dardar Wallis Yes!
NOP	Another road win for the Pelicans. We’re cooking right now!
NOP	Trey Murphy III
NOP	Go Pels!
	Imma do this once sending 5 grand to the first “7” people to hmu “TOUGH TIME “ ☮️❤️ cuz I feel some people Going’s Though Hard times Y’all Blessed
NOP	Congratulations💯💯💯
NOP	Trey Murphy balling
	"PAYING 5 GRANDS TO The First 5 People To Message Me ""GOD TIMES"" cus i know people are going through hard times stay blessed y'all✨💯"
	I Am going to Positively change the lives of 1st five people to write me with the word “GODS BLESSING” let’s end inhumanity 🇺🇸🇨🇦💯
	😅😅
NOP	TreyMur3
	BoxTop Rodriguez seeeeee
	Fuck you
