TEAM_ABBREVIATION	COMMENT
HOU	Rockets making a late run for playins
HOU	Chris Paynter best they can do undefeated rest of the way is 42 wins. Warriors can lose out and end with 44 wins. Lakers could lose the rest and end with 45
	😂
	Chris Paynter
HOU	It’s a lil to late Fred we needed this 5 games ago 🤦🏽‍♂️🚀
HOU	Rockets making a comeback for play in
HOU	Rockets will be a playoff threat next year trust me
HOU	Keep up the good work !!! 🏀🏀🏀
HOU	We all those Canadians in Houston…making it worse than what it already is 🤣
HOU	Wow, Fred VanVleet was absolutely on fire!  37 points, that's insane!  Congrats to the Rockets on the home win!  Also, well-played Smith Jr. and Thompson, your contributions definitely made a difference. Looking forward to seeing more great games.
HOU	Come out to play🤣
	I don't know what Toronto was thinking about getting rid of this guy for, I think it was a great loss altogether as now we got one of the worst teams in the NBA LOL
HOU	It's too late, Rockets
	Orlando Magic Vs Houston Rockets
ORL	The Magic got credit karma
HOU	Houston come out to playyyy
	Mid at best brother
HOU	Andy Lac theres the finals. Rockets 2024 Champs
	Christopher Stumpf
HOU	Barry Fleurimon I know. Dude balled out they got nothing to lose
	Christopher Stumpf your team better worry about the playoffs how far they going to get
	Joe Litt
	Can’t play the song tonight
	Too late just let the bench players play
HOU	lol rockets too late for that
HOU	Who cares they are eliminated from playoff contention even with that 11-game winning streak lol they didn’t qualify and also fell in the draft positioning … all for NOTHING!
	Thus is it
HOU	There ain't no baller like him
HOU	"""How it feel to miss the playoffs"""
HOU	Fred Vanvleet
