TEAM_ABBREVIATION	COMMENT
DET	Good ‘bounce back’ after yesterday 🤩
DET	They gonna pass the wizards in wins
CHI	Ken King as we should we been cheated out of so many games this year i lost count not to mention all the games we could’ve won but lost in the last few possessions we been fighting all year
DET	Ken King Pistons  play better than  wizards
	NBA- with your agreement to 2k you are allowing them to,
CHI	They should have 10 wins already, got robbed yesterday
	Conrad Chin
	Conrad Chin hush  up hater.
CHI	Conrad Chin bet that loss gon motivate to win more
	I wonder what ownership would do if nobody shows up for the games anymore
DET	Detroit to playoffs semi finals
DET	Very good from this lads .....They are good but just so unlucky
DET	9 win 40 loses 🤪
DET	Rusty Noem CabLo Adang should be 10 win 😆 Lol
DET	Rusty Noem CabLo Adang  looks like they have won  18%
DET	Rusty Noem CabLo Adang 9-49
CHI	Chicago needs to tear down that roster and start the rebuild process
DET	True underdog STORY. I say next season pistons FINALS  champ with the draft pick
DET	9th win for Detroit Pistons of the 2023-24 NBA Season
DET	Maybe they’ll get double digits this season
DET	Cade and Victor W. would be a great duo
DET	Maybe by Season end you all can pick up Win # 10!
	Rob at the MSG last game 😔
DET	So close to the play in...
DET	at last, they won 😂😂😂😂😂😂
DET	Holy hell, they might hit the milestone of 10 wins next game
	Do the parade now lol😆
	Edževid Ecko Redžepović pobjeda Pistonsa na terenu na kojem baš vole pobijedit..
	Christina Chen有夠可憐我們沒去看就輸球
	Dami nnmn iiyak ahhaha
CHI	OG Sancho worry about bulls not baseball 😂
	Ethan Agustin-Co should’ve been 2 in a row
	Panalo sana sila kahapon eh
	Sabate KyleGabriel
DET	Detroit in game 6
	Taylor Bucknell
	Michael Gutierrez 😳
	Seth Goss it’s good to have you getting froggy again my guy. I don’t like when you hide 😂
	Michael Gutierrez don’t use froggy with me. Ever.
	David Sandlers 🤣
DET	That’s cade and em
DET	Reason why Detroit fans are so mad about being robbed of an ultimately pointless win is because it ultimately isn’t pointless. Seeing the young talent find a chemistry that works is important leading into the future. When you have nothing to show for your efforts but a lottery pick, it’s hard to build any sort of culture.
CHI	Come on bulls this is complete garbage
CHI	Lmao Bulls lost at home to the worst team in the NBA, while the Pistons were on the end of a back-to-back. Bulls are super trash.
	CADE CUNNINGHAM debería de ir a otro equipo el es el único q carga al equipo de Detroit Pistons
DET	Should be 2 game win streak
DET	Eric J Perkins maybe 3 because of game winning shot by Banchero
DET	Pistons are tied with wizards record, they are no longer the worst team in the nba
DET	They are building towards a good future. It takes time.
DET	congrats..finally you get the Win..9-49..
DET	Congratulations💯💯💯
DET	Should be THREE WINS in a row. Got hosed on the uncalled travel vs the Magic on Banchero. And the obvious AF clusterfu*k against the Knicks!
DET	finally
	王慶豐”the perfect”
	Henry go ahead and hit reset on the whole damn season.
	Madison Lucashow smh 🤦🏽‍♂️ glad I ain’t watch it
	Chambalero abnormal day it is!
	Detroit Pistons Vs Chicago Bulls
CHI	Bulls with derozan always CHOKE
	💼🥕🥖🎹🍺 E biết bạn Nguyễn Mạnh Hải giúp lấy lại được ních fb giỏi lắm. Hoặc muốn xóa bỏ ních đó đi cũng đc. A/c hỏi xem sao ạ 🤝Sdt và zalo 0387.469.119 https://zalo.me/fbnguyenmanhhai
	Tim Valdez 🤦‍♂️
	😂
	Javier Rivas 🤣🤣🤣🤣
CHI	Bulls organization sucks
DET	The pistons must of been warned about tanking because all of a sudden they are an NBA caliber team
DET	Ryan Hillier Its amazing what spacing can do for a roster that desperately needed it
DET	Rossco Singaa the team has some good players in each position and a coach with a pretty good track record. They never should've lost that many games in a row in the first place imo
CHI	Ryan Hillier they're just got robbed yesterday and the other day
CHI	Rhon Cadavas they've been winning games before tonight fam
CHI	Fuck Jerry Reinsdorf Bulls are the worst team in the NBA with the worst owner...ask Jerry Reinsdorf why he doesn't care about winning
DET	Should be a three game win streak
	…fucking up my parlay in the process 🤣
CHI	As a bulls fan that’s embarrassing
DET	They should have 10 wins already, got robbed yesterday
	Tiago Wiatrowski vem aqui amigão..... comente e deixa tua desculpa aí pra nós........(pra pior franquia da temporada apenas....)
	Márcio Correia bom é o pessoal de SLC kkkk
	I took em ML on a parlay Bàby Deè 😣
	Cloutboy Egang damn I should’ve smacked
	Bàby Deè man that shit was +500
	Bulls pangkal
DET	My king
	And Milwaukee still fucked my parlay up
	Ceddrick Esteban tiba tiba
	Jeron D. Velasco tinaya ka?
	Give em 3-5 years
DET	Cade Cunningham
CHI	Sad
	Finally I have been cured of my
	Jai Smith ouch
	Que bien.
DET	FINALLY Detroit Pistons WIN !!!
SPAM	If your job doesn't pay you well quite and start another thing that will change your life, you only need a crypto app wallet and capital to register and Invest with Mr Jodge William Fx
SPAM	Yall seen what I did yesterday for Yall In V.I.P 🫡‼️💯 TODAY LETS CHANGE SOME LIVES AGAIN🤞🏽🤞🏽🤞🏽💰✅IN ZICK WE TRUST , GOD BLESS EVERYONE. Zickkpicks LAB TIME💻 and yes 2 MAN OF THE DAY DROPPING FOR EVERYONE HERE💪🏽🔥🫡All picks will be in V.I.P ITS BAG SEASON… Wyświetl więcej
DET	v
CHI	More of a Bulls loss than a Pistons win. Chicago had a historically bad night attempting threes.
CHI	Embarrassing loss for the Bulls
CHI	Okay the bulls should be ashamed i'm done
CHI	Why do the bulls suck? They have so much talent, it’s frustrating
DET	2nd win vs the shit bulls this season. They’d be a playoff team if they just played the god awful bulls
