TEAM_ABBREVIATION	COMMENT
WAS	Good job
WAS	good job kuzma helping out lakers
WAS	Lakers gotta come train with the Wizards. We need some tips.
SAC	Being a kings fan is an abusive relationship
WAS	Wizards will beating the Lakers coming game .Because Wizards home
	How does this affect Ja Morant legacy
	🤣
	Bill Cole it's a stupid old joke lol.
	Mathers Prince oh haha. Kind of true  though morant made a couple good dunks and everyone thinks he's the best lmao
	Bill Cole his elevation is up there though. Boy is a walking highlight reel
	Mathers Prince Yeah, maybe if he was on a different team.He would make it to the championship lol
WAS	This was a good game.
WAS	Lakers should ask Wizards for tips, lol!
WAS	"This says... ""Weakest team can beat strongest team"".... Well that's basketball"
SAC	Sac just gave this game to them as a farewell gift for being not getting to the Play offs or even play in. 😅
WAS	How bad can you be to only win 12 games
WAS	What??? Nice game
WAS	Is Jordan pole averaging 40 like everyone thought? I've been in a coma
WAS	He has won a lot of honors for the team.🏀🏀
	How does this affect California legacy
	Will Michael Jordan's all-time best be surpassed?
WAS	We win when we want to win but I’ll take it💪🏾
WAS	great game
WAS	#KuzControl 💜💛
	How does this affect The warriors legacy
	Somebody got trimmed on fan duel 😆
WAS	He has won a lot of honors for the team.🏀
	How does this affect Lakers legacy
	How does this affect Jordan legacy
	How does this affect Lebum legacy
WAS	Shows up like 3 times a year, good for him 🤣🤣
WAS	That’s definitely his team. Jordan Poole to the Shanghai sharks coming soon 😭
SAC	This is called an upset. Kings are in danger now.
	Layla Luna dami mo alam
	Why are we posting this win over and over on all platforms. I personally enjoyed the bucks game 10 times more
WAS	This is HUGE NEWS!
WAS	They would’ve lost if they didn’t win
WAS	We laker should have grower with pope kuzma Alex we would b under stoppable wright now.🤬🤬we gave them up for westbrick who wears dresses 👗 🤢🤮
SAC	Huge upset beating the kings who’s trying to avoid a play in spot
	Should have been a Laker for life.
SAC	Kings overated !!!!
	before anybody reads too much into this, we lost to both the Spurs and the Pistons this season.
WAS	cmon kuz you used to play at the same lvl with tatum back then
	Christian Wibowo KUZMA 1 Nba Champion
WAS	Dude is horrible one game scores 30 next game puts up ten
WAS	Congrats Love!
	Are the lakers that weak so much? That they lose to kings 4 straight and the kings lose to eliminated wizards lol
WAS	Go wizard.. they're 5 wins away to the play in
WAS	Thanks kuzma for beating the queens
WAS	#33kylekuzma 🔥🆙💯💪
WAS	12-58 is sad
WAS	😍😍
	Vince Taca
WAS	No wayyy. Now that's what I call luck🤣
	How does this affect Mathers Prince’s mom’s legacy?
	tq wizard push my Mavs up to 6seed?
	Rig job
WAS	He has won a lot of honors for the team.
WAS	He has won a lot of honors for the team.🏀🏀
WAS	It's about time after 52 losses......
WAS	Kyle Kuzma
	Ok?
	mr.dontbethatteam
WAS	AT 11 Wins and 56 losses , the Washington Wizards still Sucks.........
	Sacramento Kings Vs Washington Wizards
