TEAM_ABBREVIATION	COMMENT
PHX	He will be hall of fame no doubt . Gonna end up 30k plus points and with luck more
PHX	Jonah Pristat of course he can he still young just 27 years old
	Mustafa Kanzy  ya thank you ! Bad so many people are just criticizing everyone and everything . And by the way , never played competitive sports ..
	Mustafa Kanzy haha thx appreciate that ..
PHX	Congratulations to Booker and Suns team
PHX	Lebron never did this kind of stats in his entire career.. this man absolutely better than bron, this is just my opinion. No hate ❤️
PHX	Good Job Suns. Great Performances 👏👏
PHX	Nice work  d book
PHX	He will be hall of fame no doubt . Gonna end up 30k plus points and with luck more
PHX	Man I was reading comments of his game just before this one against the pels when he dropped 52. A lot of people said he’s the most inconsistent player…..he’ll drop 50+ one game and 14 the next hahaha well that aged
PHX	Great job, Devin!!
	Cleveland Cavaliers Vs Phoenix Suns
PHX	Devin Booker
PHX	Truly hope he could play like this in playoff elimination games...please don't choke in playoff every time
PHX	Booker is on 🔥
PHX	he sold my parlay😬
PHX	congrats to all players tEam sun,
PHX	My MVP👑
SPAM	Mustafa Kanzy المقصود أنه ليس بشهرة كوبي و ليبرون و دورانت ووووو
SPAM	Mustafa Kanzy ايه ده انت تعرف بوكر ؟
PHX	Nice work  d book
PHX	👏
PHX	Go Suns 🔥
PHX	👑👑👑🏀🏀🏀
PHX	kd is the main man💪🔥not a ball hog🙂
PHX	Bro Booker is in top 5
PHX	Super cool
PHX	Devin Booker, unstoppable
PHX	D-Book cooking out there
PHX	Good job, Book. You so rock!💋
PHX	Cookin' with Book!
PHX	Book Cook
PHX	Yo then suns got there parlay criminal
