TEAM_ABBREVIATION	COMMENT
DEN	MPJ has been looking real good since all star break!💯
DEN	"Michael ""I got this"" Porter Jr! That man is on fire. ⚒️⚒️⚒️"
DEN	Almost unstoppable in their quest for this year’s nba title
DEN	Lucky Denver
NYK	Knicks missing 3 starters, coz we beat Denver by 38 points last time we played with them.
	Marie Krista Josef-Evasco old news
	Todd Russ yet funny
NYK	Beating a Short-Handed Knicks, if everyone is there, the Nuggets cannot beat them
NYK	I’m a knicks fan,  Denver looks like theywill win it all if healthy .
DEN	It's a good time for Colorado basketball!!!
NYK	Gotta give it to my Knicks they put up a good fight because we are shorthanded, can you imagine if we were at full strength. And we are going to be soon , look out NBA the Knicks are going disrupt the playoffs 4SHO! GO KNICKS GO!
DEN	im wondering, like every game, Jokic has a lot of scratches
DEN	When Porter Jr. is making shots in the 4th quarter, ain't no team beating the Nuggets.
	MPJ putting a good case for most Improved player award
DEN	MVP by a country mile
	😎
DEN	The Joker makes it look so easy what a great player Nikola Jokić
DEN	I think this is the champ back2back
NYK	Knicks went 3-1 on 4 game road trip. We good.. Start another winning streak
DEN	Jokic is the best
DEN	Porter with 8 assists 😮😮😮
	Toby Ivanovic it’s incorrect he had 0
	🤣 
	Toby Ivanovic Gordon did though and that's pretty impressive for AG.
DEN	Great win. Joker doing Joker things but I wish Malone would play Strawther some. He was a sharp shooter at Gonzaga and just curious what he'd bring right now off the bench as we head down the final stretch.
DEN	Porter had 0 assists, not 8 😂
DEN	He always has scratches on his skin
DEN	Always wounded every game 🫣
DEN	Mr Triple Double 🔥
DEN	Best player in the world
DEN	Come on now, porter got 0 assist
DEN	Way to go!
NYK	🙌😂😂😂there is no basketball in New York 🙄💔🙌
DEN	M.V.P  3/ Peat
DEN	Great win magic slide to 4 seed
DEN	bravo !!!!!
DEN	😍
	***Michael Porter Jr got 31 pts, 8 rebounds, 0 Ast
DEN	The Best 🃏
	Michael Porter 8 AST 😱😱
DEN	Mpj kinda ballin out this szn
DEN	He's not looking healthy, but preforming like a machine.
DEN	Show the Jokic no-look pass to AG. We’re witnessing greatness
	Nuggets in 5
	Jokic is 1000% better than LeBron during his prime.
DEN	If JOKIC doesn't win this year, if they arrange for JOKIC to lose this year like 2023, I WOULD NEVER WATCH AN NBA GAME IN MY LIFE.
NYK	I'm A Knicks (Fan) I don't know what all the hype Knicks Suck and We definitely not no contender ...I would rather watch Knicks of Ol'... Big Pat Mase Oak KT XMan Spreewell Starks Houston Harper LJ Anthony Smith Childs Camby then to continue watching these inconsistent 🤡  plus We gon be Stuck on 73 ( We don't have Real Center #33)
DEN	A spread of more than 6 points, we’re getting somewhere
DEN	Jokic gets to many easy buckets
DEN	Beautiful Team Basketball  BTB..
DEN	He gets beat up every single game look at his arms
	I’m single
	Mike Mike Mike Mike Mike Mike
	NBA is dead
DEN	I love this man
	New York Knicks Vs Denver Nuggets
DEN	Great, joker doing jokers things
DEN	so many scratches to his arm
	Brock Parker
	Rhys Gardener
NYK	😂😂😂
	🤷🏽‍♂️🤦🏽‍♂️
	👍🏾
	Swag swag swag!
DEN	Jokic casually gets triple double in his sideline job when he's bored. Congrats Nuggets, great performance by Jokic with his 22nd TD this season, the best center &amp; the best player right now. MVP2024.
DEN	Jokic casually gets triple double in his sideline job when he's bored. Congrats Nuggets, great performance by Jokic with his 22nd TD this season, the best center &amp; the best player right now. MVP2024.
	As a millionaire who is living his best life. I was also suffering at a time and knows how hard it is to pay bills. I’ll be giving 5 grands each to assist the first 7 lucky people to message me with “Forever Grateful ” 🕊️🎉love y’all 😇
DEN	Nba all star.
DEN	Nick game
	NBA Admin is padding stats, lol!
DEN	My idol...♥️♠️♣️♦️
	I'M SERIOUSLY PAYING
	C… Wyświetl więcej
