TEAM_ABBREVIATION	COMMENT
NYK	If the Knicks get fully healthy for the playoffs,the East is in trouble.
	Michael William Cassidy po contact Mrs Roxanne Jessica  fx100% legit.I saw a post about her and I decided to try with PHP ₱5,000 pesos to my greatest surprised I make withdraw of PHP ₱50,000 pesos  through my Gcash she is very legit and free to communi… Wyświetl więcej
NYK	Orange and Blue skies!!
	Keith Richter po contact Mrs Roxanne Jessica  fx100% legit.I saw a post about her and I decided to try with PHP ₱5,000 pesos to my greatest surprised I make withdraw of PHP ₱50,000 pesos  through my Gcash she is very legit and free to communicate click… Wyświetl więcej
NYK	3rd seed captured! Good job Knicks
	Charlie Cruz Nowadays we have more people going into the crypto market but don’t risk losing a lot of money doing the guessing. Mr Austin Giovanni fx is such a great man, I won't deny the fact that you're such a wonderful personality, you’re totally a … Wyświetl więcej
NYK	🎉🎉🎉🎉🎉
	44W
NYK	Great defensive game 😂
	Clayton Bourges III po contact Mrs Roxanne Jessica  fx100% legit.I saw a post about her and I decided to try with PHP ₱5,000 pesos to my greatest surprised I make withdraw of PHP ₱50,000 pesos  through my Gcash she is very legit and free to communicate… Wyświetl więcej
NYK	Yes he did! What a game! 🔥🔥🧡💙
NYK	They got players throwing serious 3's there in NY
	Ras Carter po contact Mrs Roxanne Jessica  fx100% legit.I saw a post about her and I decided to try with PHP ₱5,000 pesos to my greatest surprised I make withdraw of PHP ₱50,000 pesos  through my Gcash she is very legit and free to communicate click on… Wyświetl więcej
NYK	Knicks looking good in the east but Boston will be tough to beat. NYK definitely capable of beating most east teams in a playoff series but not Boston.
NYK	I hope Knicks win the Championship 2024
	Sharon Persad we fighting hard for it
	Sharon Persad po contact Mrs Roxanne Jessica  fx100% legit.I saw a post about her and I decided to try with PHP ₱5,000 pesos to my greatest surprised I make withdraw of PHP ₱50,000 pesos  through my Gcash she is very legit and free to communicate click… Wyświetl więcej
NYK	I'm starting to think that the Raptors aren't going to make the playoffs..
NYK	It's raining three's lately with McBride and Donte
NYK	3rd seed. Let's go Knicks!
	All units getting it done
	hahhahaha #NBA NEWS?😄😄
NYK	Miles McBridge
NYK	Geez 🙄 savage win 🥇
	Heat in 6
NYK	Miles McBride  put on a show
NYK	🧡💙
	Adrienne Oliveri See you in the playoffs
	Corey Robert
	Corey Robert
NYK	⭐⭐⭐
	Matt Mainstream Rosenblum
NYK	At the beginning of the season he was our 3rd string Pg. We traded IQ, bumped him up to backup. Then, with 2 other starters injured, he started a few games.
TOR	Bounce Back Raptors 😭
	Dang after Fournier I mean di'vencenzos 11
TOR	Raptors are nothing but a bad expansion team right now with the injuries
	Duece DUECE!!
NYK	The results of hard work,,, and more important the chance to play
NYK	Where did this guy come from
	Yay, Deuce 👏🏽👏🏽👏🏽
	New York Knicks Vs Toronto Raptors
	go and take me your message
SPAM	As a millionaire living my best life, I’m giving 5 grand to the first 5 people who message me ‘GRACE’. It’s all about sharing the blessings. Stay bless y’all!
	👏
	Bb
SPAM	Nowadays we have more people going into the crypto market but don’t risk losing a lot of money doing the guessing. Mr Austin Giovanni fx is such a great man, I won't deny the fact that you're such a wonderful personality, you’re totally a genius with y… Wyświetl więcej
SPAM	Can I cashspp you
SPAM	As a millionaire living my best life, I'm giving 5 grand to the first 5 people who message me 'GRACE'. It's all about sharing the blessings.
