TEAM_ABBREVIATION	COMMENT
BKN	Lebron never did this kind of stats in his entire career.. this man absolutely better than bron, this is just my opinion. No hate ❤️
	Jonel Campuso 
BKN	🤣🤣
BKN	Jonel Campuso do you know how many lebron has triple double in his career hahaha
BKN	Jonel Campuso do you know how many lebron has triple double in his career
BKN	I would stay away from him in free agency dude is only a number 1 option because the rest of the team is cheeks
	Chicago Mugshots dude got buckets though.
BKN	The Nets should get rid of Simmons sign a replacement who can play more than 75 games a season.
BKN	Please beat the kings for me Sunday
BKN	Patrick Vaughan you do know that won't happen
	Mj is better
BKN	Thomas use this vs Sacramento
BKN	Cam Thomas will be considered as the new main man?
BKN	underrated
BKN	Thomas buwaya
BKN	How have the Pistons not been demoted to the G League yet?? This is insane LOL 💀🤣🗑️
	Michael William Cassidy it's a shame American sport has no promotion/relegation. That's why teams can afford to be bums, it has no consequence.
BKN	Why isnt ben simmons playing?
	Randon thought: Caitlin Clark should declare for the NBA draft instead of the WNBA since Bronny has declared. She would score more and add tons more value to the team who drafts her and break the men/women barrier. Agree? #Share
BKN	Cam Thomas the real
BKN	His face looks AI
BKN	hahaha #nba parley again scouted to lose
BKN	That boy good!
BKN	Cam Thomas
SPAM	"THIS IS MY WAY OF HELPING OUT THOSE FACING CHALLENGES THIS YEAR, I'II SUPPORT SEVEN INDIVIDUALS WITH 3 GRANDS WHO WRITES TO ME USING THE PHRASE ""GOD IS GREAT “"
	Steve Kerr’s Son Addresses Nepotism Concerns Within Warriors’ Organization  https://fanlink.to/kspi
	Stephen Curry surprises fans at Paramore concert, performs 'Misery Business' on stage  https://fanlink.to/kskn
	"season greetings y'all my company is supporting the first 3 families with 5 grands each who write to me using the phrase ""GOD is GOOD"" stay bless ""y"" all"
SPAM	I’M PAYING 5 GRANDS TO The First 5
SPAM	"Starting on April 8, darkness and evil will increase. Do not look at the eclipse or go outside. The eclipse will pass through a place called Jonah, by 7 whose name is Nineveh and another called Rapture apart from a ""comet"" that has been called the devi… Wyświetl więcej"
SPAM	The world is rotten and people don't mind, we aren´t here to enjoy or have fun, this life is a proof. It´s incredible, no matter how difficult the situation gets, almost no one wants to obey GOD - JESUS CHRIST and TRULY do his will (far away from relig… Wyświetl więcej
	The face you make when you beat Detroit and wonder why interviews are even necessary
SPAM	I’m 🅿️aying $5,200 to the first 7 people to hit up now with “ALIVE” stay blessed y’all 😇
BKN	Useless
	Detroit Pistons Vs Brooklyn Nets
	Bucket
DET	The pistons
	The NBA can go eat my feces
	Yo gat a business 🇺🇸proposal for💯Dm Rn
SPAM	𝐋𝐢𝐟𝐞 𝐢𝐬 𝐭𝐨𝐨 𝐬𝐡𝐨𝐫𝐭 𝐭𝐨 𝐚𝐫𝐠𝐮𝐞 𝐚𝐧𝐝 𝐟𝐢𝐠𝐡𝐭. 𝐂𝐨𝐮𝐧𝐭 𝐲𝐨𝐮𝐫 𝐛𝐥𝐞𝐬𝐬𝐢𝐧𝐠𝐬, 𝐯𝐚𝐥𝐮𝐞 𝐲𝐨𝐮𝐫 𝐟𝐚𝐦𝐢𝐥𝐲 𝐚𝐧𝐝 𝐟𝐫𝐢𝐞𝐧𝐝𝐬 𝐚𝐧𝐝 𝐦𝐨𝐯𝐞 𝐨𝐧 𝐰𝐢𝐭𝐡 𝐲𝐨𝐮𝐫 𝐡𝐞𝐚𝐝 𝐡𝐞𝐥𝐝 𝐡𝐢𝐠𝐡 𝐚𝐧𝐝 𝐬𝐦𝐢𝐥𝐞. 𝐀𝐫𝐞 𝐲𝐨𝐮 𝐟𝐞𝐞𝐥𝐢𝐧𝐠 𝐝𝐞𝐩𝐫𝐞𝐬𝐬𝐞𝐝, 𝐡𝐞𝐚𝐫𝐭𝐛𝐫𝐨𝐤𝐞𝐧 𝐨𝐫 𝐥𝐞𝐟𝐭 𝐚𝐛𝐮𝐬𝐞𝐝 𝐨𝐫 𝐦𝐚𝐲𝐛𝐞 𝐲𝐨𝐮 𝐧𝐞𝐞𝐝 𝐲𝐨𝐮r 𝐩𝐚𝐫𝐭𝐧𝐞𝐫 𝐛𝐚𝐜𝐤 𝐡𝐞𝐫𝐞 𝐢𝐬 𝐚 𝐬𝐨𝐥𝐮𝐭𝐢𝐨𝐧 𝐈 𝐰𝐢𝐥… Wyświetl więcej
SPAM	"I'm voluntarily giving out 5 Grand  to The first (😎 individuals to Message Me ""GRACE"" stay blessed y'all 🦅❤️"
