TEAM_ABBREVIATION	COMMENT
ATL	Lol top team in West makes easy work against hawks but top team in East fumbled twice badly 🤣
DEN	denver could make back2back champ
	KCP!! He's a great player
DEN	Chris Paynter yea a very great  player
DEN	That’s how champs play
DEN	KCP 💜💛
DEN	I bet next game he won't even make 7 pts
DEN	💪💪💪💪
DEN	Kantavious Caldwell-Pope
DEN	underrated is kcp
DEN	bravo Denver !!!!! ❤
DEN	Fifty GEAR
DEN	💯
DEN	Just a casual throw in mention of a triple double in 3 quarters 😂😂😂
DEN	The Pope is on the board!
	Atlanta Hawks Vs Denver Nuggets
DEN	Big up my guys,you inspire me a lot
DEN	Kentavious Caldwell-Pope
	we needed murray so bad for the clippers thrusday night
DEN	#KCD
DEN	Fifty GEAR
	we needed murray so bad for the clippers thrusday night
DEN	3 quarters triple double. SMH 🤦 insane in the brain 🧠!!! MVP jokic!
DEN	Close game!
	Fifty GEAR
SPAM	https://oresporty.com.ng/.../nba-nikola-jokic-triple.../
DEN	that boys nice
DEN	Payton Watson 🖐️🖐️🖐️🖐️🖐️
