TEAM_ABBREVIATION	COMMENT
MIN	He may be the most underrated player in the NBA
	Michael Harper he's my pick for 6moty, but they'll probably just give it to some short guard who can't play defense
	Benjamin Isaac Segel lol (not @you, with you)
	😄
MIN	If Naz Reid doesn't win the sixth player of the season award, that would be pure injustice.
MIN	This is a great game.
	"In coming Phillipinos to comment ""1st round exit"""
	ChaTeng Xiong wompwomp cry about it
	😅🤣😂
	Kimberly Sue he's crying about Lakers 1st round sweep.
	😅🤣😂
	😅🤣😂
	ChaTeng Xiong pino bandwagon fans on a different level
MIN	Wolves exit Round1
	Spencer Dlow I don't think so. But the West is loaded.
	Pa.
DET	Pistons are historically horrible LOL 💀💀💀🤣🤣🤣
MIN	Naz Reid is a good player.
MIN	Awesome
DET	Poor pistons lol… mfs cant win a game
DET	Tied in the loss column. Who knows what will happen.
	Stephen Gault hi
MIN	Naz Reid is the single greatest player to ever touch a basketball
MIN	the overlooked 6th man of the year 👀
MIN	Perfect 👍
MIN	How bad is ANT’s finger injury ? He’s been off shooting
MIN	12 and 61 is wild
MIN	Naz Reid tried
MIN	❤❤❤
	please support me.my new page
	As a millionaire living my best life, I’m giving 5 grand to the first 5 people who message me ‘GRACE’. It’s all about sharing the blessings. Stay bless y’all!
	Bye KAT
	legitimately paying off debts of first 5 struggling people to hit up…
MIN	NAZ REID.
MIN	Naz Reid
	Bbh
MIN	Naz reid
MIN	Naz Reid
	As a millionaire living my best life, I’m paying bills for the first 5 people who message me ‘ HARD TIME ’ It’s all about sharing the blessings. Stay bless y’all
DET	Piston 12. 70
	Detroit Pistons Vs Minnesota Timberwolves
	Anjo Nathaniel Comaling NOBODY WANTS YOU HERE!!!!!
	"I'm helping those in need, paying off their, and mortgages of the first 5 people that sends""GOD DID IT ” 😇"
	FAF
