TEAM_ABBREVIATION	COMMENT
GSW	Much needed back to back wins Boyz 🔵🟡🔵🟡🙌🙌🏀🏀
GSW	Come on. Wiggins should have been on this. Curry struggled tonight. 😕
GSW	🤣🤣🤣 yall don't need to worry about the lakers now more like the rockets 🤣🤣🤣
	Kristopher Fogg I don’t know why you think the lakers all that like hush your mouth
	🤣
	Kristopher Fogg first off we came back and beat the lakers more than once so keep watching basketball unless you probably don’t watch it all
	Kristopher Fogg just want attention put yourself on the hush mode
	Vũ Hoàng Long he had a double double
GSW	😂don’t blame on Curry
	Vũ Hoàng Long so what’s your point they worked as a team so hush
	Abs da best player in da game right now, 🔝🔝🔝🔝🔝🔝🔝 amazing Curry for lifeeeeeeeeeeeeeeeee…..
ORL	Magic are going home in the 1st round.
	Michael William Cassidy Warriors stacked with all stars….Magic are all young and we’re finally excited about our team…even if they don’t make it past first round. Warriors should not be struggling to make playoffs sadly!
	It’s a fact: you crossed the bridge of a team with better record than yours, so please be quiet! That’s something to be cheerful about, magical folks!
	Hope gsw will continue its winning streak. With wiggins in his old playing prowess, gsw will be a team to reckon with.
	If LeBron would have had under 20 it would have been a hate train on here. Smhhh
GSW	Wiggins got robbed of the finals MVP! and of this game's MVP!
GSW	Jo Ker There's no Wiggins in the finals if it wasn't for Stephen Curry .
GSW	Jo Ker lol got robbed . You sure of that? Curry carried them in a must win in  game 3 with 40+ points.  Then curry was very consistent during the finals you just a hater. Put curry out for the rest of the game. Then the warriors are like gleague players.
GSW	Jo Ker nice name
	Jo Ker why because of 6 extra points?? 😂 Steph has 10 assists to Wiggins 1 and almost scored the same amount of points 😂
	Jo Ker were you dropped in the head when you were a baby?
GSW	They play better without Green. Facts
	Jasper Calibuso lol. You don't know what you're saying
GSW	Come On, Wiggins should be on the photo, not the emotional side kick!
	Ignoramus
	Jo Ker they should put your mama’s pic
	Jo Ker don't tell me a joke
GSW	Wiggins rocked tonight💙💛
GSW	The Dubs need to play the rest of their games on the road....great back to back wins....without Dray tonight.....Wiggins stepped up huge....
	Banchero make a three point shot when they are down only 1 with 3mins remaining in the 4th Q. Lol
GSW	Awesome Warriors Congratulations Fantastic Win well done Team👍👏
GSW	I wish they could play the rest of the season on the road.
GSW	Warriors NBA champion 2024
GSW	They beat the powerful San Antonio
	Watch rockets knock warriors out of 10th
ORL	😂😂😂
	🗑️ bin. What difference does it matter to how your team isn’t good
	🤷‍♂️
	Brendon Lin get the popcorn ready
	Brendon Lin Ok
	Mannn  ups and down with his game still a leader a legend
GSW	Greatest shooter of sometimes💪🏻
	🥱🥱🥱
GSW	Warriors can’t win without Green
GSW	It should be Wiggins😐
	semi.gud.day lakers win but sadly.gsw.also win badtrip
GSW	Keep it up GSW ❤
	Curry played of terribly but they got the win can’t complain can’t see a pro perspective!
	Chris Ross 17pts and 10 assists isn't terrible
GSW	Let's go San Francisco😎👌 never say die attitude is the key to success trust the steve kerr's process😎👍
GSW	The vest Curry ❤️❤️
ORL	10 games left
GSW	Wow! 😲 That's Amazing, Congratulations Warrior's You Guys Wins, 🙏👌🏀🏀🏀🏀👍😍😍😍
	Steph with the dagger three 👏👏
	Mands D Saharah NIGHT NIGHT!
	Well done lads bloody brilliant
	Lakas ng warriors sa road game nila..kahit ang liliit nila
GSW	Congratulations Golden State Warriors!💚
	Play in push man
GSW	Wiggins carried the team all game
GSW	wiggins is the who help not that sidekick
GSW	Continue making us happy 😊
GSW	Curry helped but Wiggins powered them to a win. Should be his pic up.
GSW	Nice work steph
	Pio Angelo I've got an incredible business proposal that I think you'll find intriguing. Send a DM right now!
GSW	It should be Wiggins🤷🏻‍♂️
	Pok Villanueva Abdon I've got an incredible business proposal that I think you'll find intriguing. Send a DM right now!
GSW	Cry baby S. Curry
GSW	Team effort not just one to get the W.
GSW	Where's the 3PMs Stats
