TEAM_ABBREVIATION	COMMENT
LAL	I don’t care about none of this until I see it in the playoffs against the Nuggets
LAL	Antione Dunlap Mann you ain’t never lied they close games so good we think we got em then BOOM Jamal Murray goes off
LAL	The Lakers dominated and won, while the Warriors lost. What a beautiful day.
LAL	Always hot when it's a lesser team.
LAL	LeBron James had 26 points today he was better than the last game
LAL	He needs to be consistent for the Lakers to have any chance of surviving the play in tournament
LAL	Love to see it, DLo! 🥶
	How about next game? Cold hand?
	Vanstrong Acasio in the last 10 games..he was on fire 9/10
	Vanstrong Acasio stop praying
LAL	Oh yeah! Lakers win again!
LAL	Build around DLow 🙏
LAL	WARRIORS LOST🤣
LAL	Needs to be consistent. Shows up strong for weaker teams, but flat to upper ranking teams. He's the key.
	Armando Fernandez false , 44 against Bucks without Lebron , and many others this year , he only disappears when he doesn’t get his touches , give him the ball , that’s the only thing that needs to be consistent
LAL	Great win today  , I wish they could use that lengthy  guy  at the end of the game,  idk his number  but he has potential for defense  and Mays too  , they could use some minutes .
	Atlanta Hawks Vs Los Angeles Lakers
	He got hot when lakers pulled away already. D
LAL	We needed his hot hand against the Dubs and he never showed up
LAL	How many assists does bron have?? He must be top 5 of assist makers of all time
LAL	Big win for the Lakeshow!
LAL	That Play-In seed is intense! 🤣
LAL	They beat a team with a losing record. They didn't do anything!
LAL	As usual,  dlo always hot when in big and comfortable leading 😁. Lakers needs him when clutch time like vs GS , he disappeared
LAL	Dlo-show
LAL	im excited to see lakers and warriors fighting for  play in.
LAL	Nice Bounce back win Lakers. I hope another win next game
LAL	Dlo hands are cold when facing tough teams, the truth. Can't rely on him but no choice...
LAL	Classic case of this year's Lakers,
	Aarangkada na Yan win streak nyo na Yan last 13 games natira 👑💪
LAL	Way to go Lakers 💪💜💛
LAL	Good win for Lakers
LAL	136 - 105 hulks win💪
	Daiki Hand Ball lebrons hater said warriors easy win vs knicks
	🤣🤣🤣
	Daiki Hand Ball
LAL	He will score 9 the next game
	37 -32 Lebron and AD
	D'lo great 3pts shooters 136-105 lakers.37 -32 w-l.loss atlanta hawk.
