TEAM_ABBREVIATION	COMMENT
CHI	DeMar DeRozan pitched in for the Bulls
CHI	Good job DeRozan
CHI	Great win stay in this mode for the last 10 games hold it down stay locked in
CHI	The way they played is the way they should play every night good win bulls.
CHI	Here goes another 4 game winning streak before 500 then start losing again lol
IND	😒
	Gio Ortiz every time lol
	Rick Carlisle and his rotation are to blame here, Halliburton is rarely playing any 4th Quarters..
CHI	When are we going to be an above .500 team and a decent playoff team
CHI	DeMar DeRozan dominated this game
CHI	💪💪💪
CHI	DeMar DeRozan 👌🏿🔥
CHI	Back to his scoring ways hope next season he will deliver more than he is known for his scoring and more #SEERED #BullsNation #RunWithUs.
CHI	Good win but man it's like they choose which games to show up in. Example. Vooch didn't do sh** against Washington but puts up 22/12?? You kidding me?
CHI	Always within 3 games of .500. Smh
	Chris Topic like clockwork
CHI	Pacers under 100 ! Congrats Bulls 👏
	Indiana Pacers Vs Chicago Bulls
CHI	DeMar DeRozan
CHI	Triple De💪
IND	🤣
CHI	💪💪💪💪
SPAM	As a millionaire living my best life, I’m giving 5 grand to the first 5 people who message me ‘GRACE’. It’s all about sharing the blessings. Stay bless y’all!
CHI	Go bulls go 🏀🦬💪go united center Chicago Illinois.go DeMar DeRozan 💪💪💪
	K
SPAM	As a millionaire who’s living his best life, I know how difficult it is to pay bills, I’ll be paying off bills For the first 5 lucky people to message me with “GRACE” let’s spread love for the sake of humanity is my season of giving stay blessed y’all🥂
SPAM	You can order this amazing t-shirt,  hoodie &amp; more from this store link👇
SPAM	You can order this amazing t-shirt,  hoodie &amp; more from this store link❤️👇
SPAM	You can order this amazing t-shirt, hoodie &amp; more from this store link👇 https://progocart.shop/984?s=hanes-S04V&amp;c=White&amp;p=FRONT
SPAM	You can order this amazing t-shirt,  hoodie &amp; more from this store link💚👇
SPAM	Please Join our Chicago Bulls Fans new group, post &amp; share your opinion 👇
SPAM	"I’m 🅿️aying 5️⃣ GRAND 💰 To The First (🔟) Persons To DM Me “𝐒𝐓𝐑𝐔𝐆𝐆𝐋𝐈𝐍𝐆"" 🚀🚀"
