TEAM_ABBREVIATION	COMMENT
GSW	Let’s go Warriors!!
GSW	Curry used to go off almost every game… 23 just doesn’t feel like enough. Sad we’re getting old.
LAL	The Lakers were missing one of their key players!!!
GSW	Oh Yeah 💯👌😍 That's Awesome! 😎 Congratulations Warrior's You Guys Are Best Players Ever!! I Love It, Good Luck Again Warrior's For The Next Game, 🙏🤞🤞😍😍🏀🏀🏀🏀🎇
GSW	Good luck warriors 🙏💪🏀🔥🔥💪🙏
GSW	Great Road Trip Win For The Warriors 💛💙 In Los Angeles
GSW	Big respect for the both teams
LAL	Big respect for the both teams
GSW	I told y'all warriors are going to win their fifth championship next season, while Lakers and LeChoke going nowhere this season 😁🤣
GSW	Congratulations team!! Great game 🏀🔥😍
	Queen Ann Albasin Paña Thank you hey
GSW	WOW ..CONGRATULATIONS  WARRIORS. 💛💪💙
	Playoff intensity in the Battle for the 10th seed! 😤😩😭💀🤣
GSW	Congrats Warriors 👏❤️
	Charlene Roble SUngahid los ulit yan 36 L yan
	Deni Gumaro Fajardotingnan nlng Natin ang susunod na laro
	Charlene Roble SUngahid up
GSW	If Steph and Klay keep up the form and Draymon stays disciplined with the good help from Jonathan, Wiggins and the bench then GSW will definitely go far in the playoff.
GSW	Warriors heart of champion, lakers heart of flopp. congrats
GSW	Warriors very strong team💪🤔😤
GSW	Great game warriors, have a nice day
LAL	Lucky they played Leflop, if not hard to win because he doesn't play def🤣🤣🤣🤣
	Eric Chin English?
	Michael Vance nope is Latin
GSW	These are my Warriors beating the Lakers, today they were on fire, I really enjoyed this game, let's go Golden State Warriors 💛💙🔥🔥🔥 Greetings from Colombia!!
	"David Nuñez a big word to use ""My Warriors"""
GSW	Great game guys congratulations  keep up the Good work soon time for play off just keep doing great 😘❤️🥰
LAL	A.D was sick that’s why they won lol
	Refs vs Lakers Congrats NBA 👏👏👏
	Curry Beating Lebron is Almost Automatic
GSW	Congrats golden state REFS. 🤣
	From 10th to 4th place all teams are tight matches
	This is how you know Steph and Bron are old and on their way at out…getting national attention fighting for the last 2 spots in the freaking play-in 😂😂
GSW	Curry &gt; Lebron always!
	I knew , Stephen Curry is the problem 😔
	2015 mode kanina sina Green, Klay and Steph
GSW	Wow super,Congratulations Warriors
	Last 3 Game's nlng Team.. Kaya pa natin Yan 47-35
	Bisaya Ni Bai ug mudaug sila sa remaining game naay chance masulod sa playoffs?
	Bisaya Ni Bai baka may chance 8 seed if lose streak ang kings
	Bisaya Ni Bai kaya na Bai
GSW	Is it still possible for Warriors to get the 8th seed?
GSW	Dennie Soetopo yes if warriors win the next game against Portland, NOLA, jazz
	Dennie Soetopo Yes, it's in the hands of Warriors with the help of the Kings
	Congratulations GSW team go for the 🏆🏆🏆🏆🏆🎉
	Congrats dubnation ❤️💪
	😂😂😂kaya gehpon nila na pre warriors daan,palaban jud na
	😂😂😂cge lang at least grabe ug assist
	🤣🤣😂cge lang pre dili nemu bal an nahulog namn na ang nuggets  sa una pa pre
	😂😂😂malabo pre gahi na warriors
	Riden B. Wale sa lakers na daw ang play in pre haha,,
GSW	congratulations gsw
GSW	Congratulations both teams!
LAL	Congratulations both teams!
GSW	🏀🎊 Congratulations Warriors wins. 🎉 👍 🏀 Good Job. 👍🎉 👍Stephen Curry 🏀 Good Job. 👍🏀 👏👍   Please win and keep winning. 👍🏀 💪 💪 💪
GSW	Congrats gsw
	See you in play in guys
	😁
LAL	As Lal-team fan..i just loved what i saw..finally Lbj going somewhere else &amp; reaves good addition for a certified star-player this off season..maybe, don't know how to defend bigs, J. Hayes also replace..good luck Lal-team for the play in tourn. Hopefully, they'll in #8seed from 9 so that they can afford to loss one game. So sad for back to back losses without AD the #6seed within reach..😢
	Great game GS! Let's win out!!
	Nahhhhh. Additional drama. The playoffs is complete. NBA business is in order. LA and Warriors are in. Houston is a bad NBA business if they came in in the playoffs. 😂😂😂😂😂
	well, today no complaining for free throws. Thanks GOD!
GSW	Congrats
	Splash night 💪Raining 3's🔥
GSW	🤣🤣
GSW	The greatest player of all time vs the greatest walkout of all time 😂
LAL	Anthony Davis is the only hope the Lakers have of even being competitive heading into the play-in.  If he don't play there is no hope whatsoever.  He is clearly their best player but the media won't allow anybody to admit this fact.
GSW	Boss ✋😎
LAL	Lakers referee tried their best to give fouls, but GSW threes are unbeatable 🥴
LAL	In playoff time no team can beat this lakeshow championship roster comeon im just being honest lakers will win 2024 nba champions mark my word lets go enjoy a regular season win but in playoffs you cant beat lakers carry on🔥
GSW	134 points, great defense.
	Brian Wright no defense
	Brian Wright hi
	Best of 7 good luck shooting 3s at that clip to stay in the game. Haha
	Lucas Hong they live and die by the 3. Also lucky shooting night by draymond. No AD also for lakeshow
	Good win warriors dub Nation stand up
	David Mccall hi
GSW	Congratulations #30, you're the Goat! ❤️
	No defense was played in this game.
	David Okiedoke hi
GSW	Great Game warriors❤️
GSW	Congratulations my WARRIORS team 👏👏👏
GSW	Congratulations gsw 👏❣️🔥
	May i ask,when the playin tournament begin how many games is it?
LAL	All hands on deck, where was AD??
GSW	Congrats warriors. Soon to champion😄😄😄
GSW	Wow, what an incredible performance by Steph and the Warriors! Bringing 6 triples and leading the team to victory in LA is truly impressive. And shoutout to Klay Thompson for his 27 points and 5 3-pointers. LeBron James also had an amazing game with 33… Wyświetl więcej
	24 vs 21 ft tonight. No 6th man ref help for the lakers. 🤪
	Most complete offense game this year
	I shoked D.Green
GSW	Fantastic!
GSW	Got obliterated in home court!
