TEAM_ABBREVIATION	COMMENT
LAL	Thanks D’Angelo Russell For That Outstanding Performance!😃😃😃
LAL	Lebron never did this kind of stats in his entire career.. this man absolutely better than bron, this is just my opinion. No hate just love #Lebron not a Goat nor a king 💪
LAL	LeBron james is the greatest player ever
LAL	Let’s win our remaining games and hope for the best. Hopefully get as high as the 7th seed. Let’s go Lakers! 👌👍🙌✌️🙏👏🤞❤️
LAL	Back On Track Boys. LET'S GOOOOOO
	Akie Webbe Are you a betting man or just a talker
	Perry Barbour why
LAL	Great job Lakers
LAL	Great win my Lakers if DLO and Rui and AR can help out LeBron and AD and if my Lakers make the playoffs it's possible we can win the whole thing 💪🏾💪🏾💪🏾💪🏾💜💛💜💛💜💛💜💛
LAL	Let’s make it to the playoffs 👑🔥🏆
	Delphena Franklin The daddy Sylver….
	Sebastien Courtier what ??
LAL	So glad the Lakers didn't trade D'Angelo Russell.
LAL	Sean Meyers, they should’ve traded LeBron
LAL	Lebron's injury no more🤣
LAL	Nice W, Lakers!!
	Add me up and inbox
	Please add me up
LAL	Lakers fans be like: all top teams are avoiding us in the first round.
	ฤสอฟพำผ ทรแ้ฟำสI'm a Laker but afraid not just Denver but Suns or kings can eliminate LAL on the playoffs. Dallas also playing in a high level now
	Liander Silvaso the okc can't???
	ฤสอฟพำผ ทรแ้ฟำสOKC also playing  very well and I expect a great performance on the playoffs but against Lakers was 1-3 on the regular so as a laker I'll be more worried with the ones I mentioned
LAL	All for a play in spot lol
LAL	Keep it going going Lakers 💜💛💪
LAL	We’re going to playoffs baby
	I love how much celebration there is after beating one of the worst teams in the league
LAL	Congratulations Lakers 🏀🏆
LAL	Great win but again the role players can't play hit and miss they must be consistant every game!
LAL	Congratulations Lakers
LAL	DLoooo!🙌🏼
LAL	congrats lakers 👍👍👍
LAL	Oh yeah😎 we did it mamaah men😁✌
	#ASAP 🙏❤
	😂
LAL	😎😆😂✌✌
	How is it clutch when you have 19 pt lead?
LAL	Let's go Lakers 💪💪
LAL	Congrats lakers for the win.
LAL	First round exit
LAL	Go..go..L.A 44 win yan sure 😊😁😁
LAL	nice win lakers🍾🍾🍺
LAL	Congratulations Lakers 💛💜
LAL	Good  job Lakers
LAL	Great Win For The Lakers 💜💛 On The Road
	One more gimme game for the Lakers against the Wizards, then the NBA refs will go back to the ridiculous foul and free throw discrepencies to make sure the Lakers beat the Cavs, Wolves, and GSW.
