TEAM_ABBREVIATION	COMMENT
IND	T.J. You're the best, so glad you're on the pacers team.
IND	I was at the game, and was pleasantly surprised to see so many Haliburton jerseys. It was incredibly exciting to watch the Pacers play in person! Gritty win, especially being undermanned. Praying for Mathurin.
	Compared to Michael Jordan, who is more powerful in terms of James' versatility on the court and his impact on the team as a whole?
	Indiana Pacers Vs Orlando Magic
	Anjo Nathaniel Comaling
ORL	The Magic would’ve won by 50 if Kai Sotto played 😤 #LetKaiPlay 😡
ORL	🤣 🤣 🤣
IND	I love Tyrese ❤️
	Nice one paul george 😂😂😂
IND	Tyrese Haliburton
	Anjo Nathaniel Comaling
IND	Tyrese balls good
	Charlie
	NBA 2023-2024 
	Christopher Stumpf
IND	"Tyrese ""The Rapidfire"" Haliburton"
SPAM	‼️NEW PODCAST ALERT‼️
	Steph curry Fan over here!!
IND	Haliburton
IND	🥱 that was boring
SPAM	I’m 🅿️aying💲6000 for the first 5 people to hit me up now “ALIVE” cus i feel people going through HARD TIMES last month stay blessed y’all 🕊💚
SPAM	"Things are kinda tough at especially this time of the year so I'm gifting 5 grands to the first 10 people to message me with ""TOUGH"" let's spread love and end inhumanity ❤️"
	Haligod
SPAM	"""Dive into the world of modern dating with 'Alpha Male Strategies: Empowering Men with Dating Tactics in the Era of Social Media.' This insightful guide offers actionable strategies for navigating the complexities of relationships, empowering men to embrace confidence and authenticity in their romantic pursuits. Unlock the keys to success in today's dynamic dating landscape."""
	Ta bouss imper do ggt Yannick Pasnin
SPAM	Hi there I’m Nalisha from @massagesbygodesstouch 😌,kindly do well to contact us whenever you need a nice relaxing massage  and I promise you won’t regret it ❤️.
SPAM	"Willing to Positively change the lives of 1st five people to write me with the phrase ""faith"" 💰"
