TEAM_ABBREVIATION	COMMENT
WAS	Poole was out there cooking 💪🏽🔥 I’m happy for my boy. This might be the start of his redemption arch lol
WAS	😆
WAS	🤣🤣 ay bro kill lolll the more Draymond mess up this season the more talent Poole gets back 🤣🤣🤣
BKN	Cam Thomas was not playing aight 👌🏿
BKN	💎💎💎
	Coreena Fantella
BKN	Andy Giurtalis I really wanted him to get his 40! Great form though!
BKN	Brooklyn Thomas 🖤🤍
BKN	The nets Are a terrible team. 🤷‍♂️
BKN	the only microwave scorer left in the league lol
BKN	Cam Thomas
	Brooklyn Nets Vs Washington Wizards
SPAM	I’m supporting 6 People with 5 Bands who text me ‘TOUGH TIMES’
WAS	Wizard maybe you could get 15. 70
	Great job to both bottom feeders 😆
SPAM	"I'm giving out 3 Grands 🤩 to The first (5) individuals to Message Me ""HARD TIME"" cus I know how hard it is out there stay blessed y'all 🦅❤️💯"
WAS	CAM POOLE!😆
SPAM	As a millionaire living my best life, I’m paying bills for the first 5 people who message me ‘ HARD TIME ’ It’s all about sharing the blessings. Stay bless y’all
SPAM	"Anyone here struggling to meet up with bills or rent should message me with “ ""TOUGH TIME""” I got something for Y’LL,remain blessed❤️"
