TEAM_ABBREVIATION	COMMENT
HOU	improving player future all star maybe superstar let's see what's gonna happen his future career gud luck 😀😀😀
HOU	The Turkish dream.
	Serkan Karatepe
HOU	Serkan Karatepe Turkish Delight
HOU	Serkan Karatepe good player . If he will be an all star , maybe! I like him
HOU	Give them a year or two and they will be very good
	San Antonio Spurs Vs Houston Rockets
	Anjo Nathaniel Comaling yes for those who can’t read
HOU	Everything will align once we draft Bronny. Great win for the city 🤘🏾🚀
HOU	Bryan Alford we don’t want no fckn bronny
HOU	Kelvo Kelvo if LeBron comes attached then yes tf we do want the all time leading scorer and a top 8 player currently. We don’t even have a top 20 player and we are not contenders
HOU	Bryan Alford keep old man away should’ve came in 2018
HOU	Bryan Alfordit’d be fun to see Lebron in a rockets jersey ngl
HOU	Bryan Alford no WE don’t
HOU	Bryan Alford you must be on some strong stuff!
SAS	better than Victor
SAS	Karl currently yes
SAS	Karl clearly
SAS	Karl Victor was injured plus all those foul trouble didn't help.
SAS	Karl In your dreams
SAS	Karl boy smoking that good good
SAS	Karl Should be at that age, imagine Wemby at that age.
	Ra'Quel Ha'Faz Wright only 2 year difference
	Andrew Cruz Two years is long enough.
SAS	Ra'Quel Ha'Faz Wright he put in work wemby could be better or worse in two year never know
	😂😂and to think GREG ran to the airport for a f*ckin’ TRASHBAG😭😭😭😭😭
HOU	My favorite Houston rockets player🚀🎯
	Nate Perez hello dear how you doing
HOU	He did it. He helped the team achieve glory.
SAS	Wemby was outmatched!
SAS	Thomas Giordano even as a Spurs fan I can say he definitely was (this time)
SAS	😂😂😂😂😂😂
	Thomas Giordano hello dear how you doing
HOU	BBQ'd the whole team. 🔥
HOU	amazing stats 😮
HOU	This guy is incredible
HOU	Battle of Texas. At the end, the Rockets came away with a victory.
HOU	Up &amp; coming star interested in his match up against Jokic
SAS	Props and I’m a spurs fan… pure props!
HOU	All star next season
HOU	💪💪💪
	Seviye atladı adeta. Müthişsin.
HOU	New nba sensation
HOU	Alperen beat the big little Boy on the field! 💪
HOU	Footwork
	Gurur🇹🇷
	love
HOU	🚀🚀🚀🚀🚀
HOU	Go
	Cholo Sunka Wanagi
HOU	Alperen Emre Yalçın
	Jose Federico Dy
	👊
	who doesnt love travelling aye
	Robert McQueen
	Kral adam 🇹🇷🇹🇷🇹🇷
HOU	I really don’t like how inconsistent these dudes are!!!!!! He balled out on the night I didn’t take him on my prize picks 😂
HOU	Kid gonna be special.
	Corey McKenzie is
	Battle of No Playoffs and Lottery Picks...
SAS	Spurs had a chance even with 45 pnts
	ALPEREL? OR ARPEREL?
	Tor Chie Alperen
