TEAM_ABBREVIATION	COMMENT
SAC	Sometimes some teams get beat down really bad and u sitting there wondering like:
DAL	GHALIL EINSTEIN did you see Mavs Defense this game? they were phenomenal
	GHALIL EINSTEIN ulol
	GHALIL EINSTEIN how about try to watch the whole game?
DAL	GHALIL EINSTEIN Sacramento had done well against Dallas this year. That was before PJ and Gafford got here. Totally different team now. It’s going to be a fun playoff.
SAC	Alec Disher I do respect kings
	They answered your questions with questions
	GHALIL EINSTEIN
DAL	I'm from Houston ...but I love Lukas energy...keep winning my guy
	Snappin Turtle Capone both teams killing it this year
DAL	💯
	Snappin Turtle Capone if you're a Rockets fan, I'm rooting for y'all to steal that 10 playin spot! Should be a fun game Sunday.
DAL	Kelly Maverick much love bruhhh
	Snappin Turtle Capone y'all got a tough one tonight. Get the dub!
	Snappin Turtle Capone hello
DAL	Remember last season when everyone said Luka and Kyrie couldn’t play together?
	🦗🦗theyre so quiet now.
	👉👉 https://wa.me/message/FCNYUVTABJDWN1
DAL	Absolutely a huge win for the MAVS
DAL	Keith Sison first round exits
	Keith Sison he is included since the start of the season. LoL
	👉👉 https://wa.me/message/FCNYUVTABJDWN1
DAL	No Doubt! MVP
	Kaloyski Madarcos lol, maybe if jokic doesn’t play in nba
	Kaloyski Madarcos mvp of that game without question.
	👉👉 https://wa.me/message/FCNYUVTABJDWN1
	Kaloyski Madarcos MVP for whining at referees... great player but hate his constant whingeing.
DAL	Compared to his usual stat line, this was a chill day
	Shogun Nafi very chill.
	Shogun Nafi They rested him the entire 4th.
	Shogun Nafi it's only 3 quarters worth of work.
	Shogun Nafi he only plays for 3 quarters, 32 min in total
	Shogun Nafi hasnt Played in the fourth
	Shogun Nafi he only played 3 qtrs.
	https://facebook.com/groups/6471194256237434/
	Shogun Nafi 3 quarters of work.
SAC	It was a close game!
DAL	🤣
DAL	Matt Granat yeah he’s right yall. It was a close game at the half.
	😂
SAC	Matt Granat yah. Closed game for the kings.
	👉👉 https://wa.me/message/FCNYUVTABJDWN1
	Luka and Kyrie are finally synchronized..it's a beautiful thing 🤷🏽...I just hope they're not peaking to soon..
	👉👉 https://wa.me/message/FCNYUVTABJDWN1
	As a mavs fan I feel kinda embarrassed for thinking this game was gonna be anywhere near close to each other
	Marcell Bennett Inbox Mr Michael O Robinson you will definitely thank me later for referring you to him 
DAL	Dallas coming for the 4th seed
DAL	Doing all this without playing the 4th quarter 💪
DAL	Even Jokic said he's the MVP
DAL	If the Mavs catch up to 4th, Luka has to be the MVP.
	Stephen Mi nope
	Nemanja Petrovic yup
	👉👉 https://wa.me/message/FCNYUVTABJDWN1
DAL	This team has great chemistry. Kyrie looks happy and  Luka gonna win MVP this year! Let’s goooo Mavs!
	2024 champion los angeles Lakers 💜💛🏆
	😆
	Lets aim 5th seed!!! Then maybe the NBA would start putting Luka next to Jokic in the MVP race!
	Michael San Antonio why not 4?
	Michael San Antonio as a 6th seed he should already be there. Jokic and russ won as 6th seeds and what Luka is doing is better statistically then both of those mvp seasons.
	Michael San Antonio We better be sixth to avoid Denver before the finals
	Michael San Antonio they honestly have a real shot for not only the 5th seed but there’s a possibility they could get as high as 4. Only 1 game back of the pelicans and 1.5 on the clippers, and they both have tougher remaining schedules compared to the mavs
DAL	Luka should definitely get MVP this year. He should have at least 2 by now.
DAL	Didn't even play the 4th quarter either 😍
DAL	When did 3 pointers made become a stat outside of points scored?
	Willie R McClinton Inbox Mr Michael O Robinson you will definitely thank me later for referring you to him 
	Took the whole 4th quarter off.
DAL	dallas cooking in kings arena
