TEAM_ABBREVIATION	COMMENT
DET	Beatin' up on those bottom feeding Pistons! Way to go!
MIA	The Nigeria man ❤️❤️❤️❤️
MIA	Great work, Bam!
MIA	✨💖💞
MIA	way to beat up on a bad team. Signature win when?
	Emil Adato Inbox me
	Emil Adato playoffs
	🤣🤷🏻‍♂️
MIA	"Bam ""The Bomb"" Adebayo"
MIA	Once they figure out how to split herro and Duncan time we will be straight. Need to play Nikola  more so he is ready for prime time.
MIA	You can tell he’s been to wars; look at the scars. Best defender in the league. Period
MIA	Let’s get that chip
	Cavs in 6
MIA	Congrats adebayo💯💯💯💯💯
MIA	BOOM💥💥💥
MIA	Cool
MIA	🔥
MIA	Bam is a leader but this W was a team effort that stole and used each other from the off. Nice to see it #HEATCulture
MIA	I like him, but sometimes he is a little bit inconsistent.
MIA	Ernest Bostic he struggles against tall centers... he's a 6'9 center, too small
	Miami Heat Vs Detroit Pistons
MIA	Heat like My Niners ! If y'all Don't Fix that Leak that's Obvious somewhere, your not going to Win the Championship 🏆😔😔 Point Blank.
DET	It's gonna be sad when the shitty ass pistons finish with a better record then wemby. Dudes Overrated as fuck
MIA	Against the worst team in the league lol
SPAM	Hello! I am a Colombo Estadounidense coach and I would appreciate it if you would spend a minute going to my profile, to see my new sports content, with your like I can help, to give the best sports experience, to many children forgotten in sports!
	Lebron fans be like:
MIA	Adebayo stepped up
MIA	Great
MIA	✨💖💞
	Malakas lang pag mahina kalaban
DET	Relax it's Detroit.
MIA	Wow so amazing to beat the pistons...stfu. Heat are ass
	Philadelphia 76ers v Miami Heat
SPAM	Things are kinda tough at especially this time of the year so l’m gifting 5 grands to the first 10 people to message me with “GOD DID IT” let’s spread love and end inhumanity.🇨🇦🇺🇸
	Bam Adebayo
MIA	pLaYofF hEaTttt! 😂🗑️
MIA	Up
SPAM	Things are kinda tough out here especially this time of the year so I’m gifting 5 grand to the first 5 people to message me with “TOUGH TIME” let’s spread love and end inhumanity.
SPAM	The Best things to happen in a man’s Life is to be happy with everything that is also happy with you
SPAM	"I'm voluntarily giving out 5 Grand 🤩 to The first (😎 individuals to Message Me ""GRACE"" cus I know how hard it is out there stay blessed y'all 🦅❤️"
	Hi everyone 👋
SPAM	https://www.facebook.com/share/r/yG3cp9oQJMUBX3YP/ us soldier confesses the truth about Israel    vídeo in english
