TEAM_ABBREVIATION	COMMENT
BKN	Dennis needs to be on a contender for the playoffs.  He is being wasted in Brooklyn.
	The battle of mid 😂
	Terry McGinnis worse than mid
BKN	1st jersey i bought was Schroder’s LA jersey in blue and white.
BKN	One of my 2 favorite point guards in the league. The other being Mr. Rajon Rondo.
BKN	Good game last night
TOR	Bounce Back Raptors 😭
BKN	The Crockodile
	Dennis Schroeder
BKN	nice Gamee
SPAM	"Ima do this once, sending 5 grand to the first 6 people to message me with ""LOVE"" ❤️ cus i feel some people are going through difficulties, Y'all stay Blessed"
BKN	He's been on eight teams in ten years. He should aim for the Ish Smith record of thirteen.
	Toronto Raptors Vs Brooklyn Nets
