TEAM_ABBREVIATION	COMMENT
	Doc is the Coach Cal of the NBA. Hasn't done much with elite talent.
ORL	Magic looked fierce out there today! 💪🏻💙🖤
MIL	Mission accomplished Bucks 😂
ORL	Definitely needed this performance from Paolo and Franz.
ORL	Kim Likely Yes so true. I like Issac starting over Carter.
	Willie Avant not sure why this didn't happen sooner but hope it continues.
ORL	💯💯💯 Go Magic 💪💪💪
MIL	Bucks are relieved that they won't be playing against the Heat with Playoff Butler again😂
MIL	David Mercado probably would’ve been better off that re 1-4 against Indy lol
MIL	David Mercado exactly lolol
MIL	Bucks tanked the game on purpose
ORL	"""Wagner shines with a double-double, leading the Magic to victory! 🔥✨ #MagicWin #NBAPlayoffs"""
	As a millionaire living my best life I’m gifting 5k lmao!!! 😅😂🤣 Sorry I miss that guy…😁🤪
MIL	Bucks just trying to avoid 76ers or heat
	Milwaukee Bucks Vs Orlando Magic
ORL	We Love You ♥️🫡👏👏👏
ORL	❤️❤️❤️
ORL	🔥
	Lorraine Hornsby
	Daniel Rama
ORL	Nice!
	This doesn't change the fact that Lakers will be the 2024 NBA champions LeBron MVP
MIL	Bucks hiding from their nightmare
MIL	There they go bucking around again
MIL	Them Bucks are so inconsistent
MIL	Without Giannis, Bucks are not a Playoff Team
	its on
	Meanwhile my pelicans are scared of the lakers entire season 🤦🏻‍♂️
	Respect 👊 gone through your profile please text me i work with upper class influencers! I have got a job you definitely love too give a shot!No bs.Thanks
	Lakers.vs.warios
ORL	Paolo Banchero
	"Paolo ""pao-pao"" Banchero"
