TEAM_ABBREVIATION	COMMENT
ORL	Thank you magic coming from a Sonics/thunder fan
	Danny Bridenbaker noooooooooooo wolves won
ORL	George Coleman please tell me how they won?
ORL	Danny Bridenbaker we did win
	George Coleman lmao 🤣 ok sure kid… that’s why it says magic 108 wolves 106
SPAM	George Coleman Please Join our orlando magic 🏀 new group, post &amp; share your opinion 👇
MIN	Danny Bridenbaker wolves won
SPAM	Danny Bridenbaker Please Join our orlando magic 🏀 new group, post &amp; share your opinion 👇
ORL	HUGE WIN. PLAY THAT SONG 🎶🎵
SPAM	Alex McCommon Please Join our orlando magic 🏀 new group, post &amp; share your opinion 👇
	Way to fight back for the W
SPAM	Masha Alexandrovna Please Join our orlando magic 🏀 new group, post &amp; share your opinion 👇
	Shoutout to dell
SPAM	Billy Scott Please Join our orlando magic 🏀 new group, post &amp; share your opinion 👇
ORL	Play the song🗣️🗣️🗣️
	Bien Nicholas Bacay 
	Luck
	"Tanner Marohn If by Luck you mean great defense and grit? Yes i agree, """"luck"""""
	Johnny De Jesus no by luck he meant your 15 free throws to our 5 in the 4th quarter that’s what he probably meant but you can have it you sure in hell ain’t gonna have a lot more wins the rest of the season
	Thomas Noreen lol with the easiest remaining schedule in the league and a now fully healthy squad I think you’ve no idea what you’re talking about brother lol lol lol
SPAM	Johnny De Jesus Please Join our orlando magic 🏀 new group, post &amp; share your opinion 👇
SPAM	Thomas Noreen Please Join our orlando magic 🏀 new group, post &amp; share your opinion 👇
SPAM	Cole Trickle Please Join our orlando magic 🏀 new group, post &amp; share your opinion 👇
	Tanner Marohn dumb
SPAM	Cole Trickle Please Join our orlando magic 🏀 new group, post &amp; share your opinion 👇
	Tanner Marohn less luck and more the Tims giving it away
	🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊
	Orlando Magic Vs Minnesota Timberwolves
SPAM	Anjo Nathaniel Comaling Please Join our orlando magic 🏀 new group, post &amp; share your opinion 👇
	Anjo Nathaniel Comaling
	Reffs stop doing  there job. Because  timber wolves  complained  to much. One man show.
	This doesn't change the fact that Lakers will be the 2024 NBA champions LeBron MVP
	Wendell Carter Jr.
	ORLANDO MAGIC🗣️🗣️🔥🔥☝️☝️
SPAM	Matthew Pedrosa Please Join our orlando magic 🏀 new group, post &amp; share your opinion 👇
	Matthew Pedrosa okc..
	I hate this team.
	Gary Hitt
	Gary Hitt 
MIN	Gary Hitt wolves won
MIN	Way to fight back for the W
	Trystan Quirk beat the best team in the nba on their own court after being down 17 🥱
	Zack Rozenboom still gonna lose in the play in to the bulls
	Zack Rozenboom best team in the nba….
	Will Patrick sorry mate was 2nd best my bad
	They’ll slide
	Will Patrick defence reigns supreme in the nba and they’re the best, I reckon they’ve figured it out this year
ORL	Double Double Kings
SPAM	Ras Carter Please Join our orlando magic 🏀 new group, post &amp; share your opinion 👇
	All star Snubbed
	Lorraine Hornsby 😄
	Elilita Jo ito ko misy équipe 😂
	Campo Aperto
SPAM	https://linkjust.com/HjnVRSWd7kGB85fW0y
	Play the mf song
SPAM	Nick Obregon Please Join our orlando magic 🏀 new group, post &amp; share your opinion 👇
SPAM	💰✅…TENNIS, NFL, SOCCER, NBA all on fire 🔥 💰💪🏻…LOCKED IN FULLY FOCUSED TODAY. 🔒🔒RESPONDING TO EVERYONE THAT MESSAGED ME .IF WE ALREADY SPOKE ANYTHING 💰 WE 🔒 IN TODAY.@CODY_LOCKS🔒🔒
SPAM	Please Join our Chicago Bulls Fans new group, post &amp; share your opinion 👇
SPAM	I never knew that I would ever see my lost love untill I came in contact with DR EMEKA who made my dream come true by bringing my lost love back when i taught all hope was lost after trying all my best but all to no avail I just want to say thank you D… Wyświetl więcej
	Pay back
	Johnny Floyd 
SPAM	Johnny Floyd Please Join our orlando magic 🏀 new group, post &amp; share your opinion 👇
