TEAM_ABBREVIATION	COMMENT
IND	Love this big guy. He puts it all out there on the court every game and that big smile of his is killer too.
IND	Great win
MIA	"Miami ""Play in mode"""
MIA	The refs put up a strong performance also
IND	Thanks for the love NBA. We love Myles and our squad over here in Indy
MIA	Nice job ref!
	Miami Heat Vs Indiana Pacers
IND	Myles Turner put the Heat down
MIA	Heat culture is dead
MIA	First round exit for the Heat
IND	Let’s go 💙💛🏀
	Галөг
IND	❤️❤️❤️
IND	Good job Indiana
MIA	Scott Foster should be fired
	Play off Jimmy?
MIA	Ohw noo
IND	Bam got outplayef
	Lol couple sorry teams
IND	Myles Turner
IND	When your home girls take you out to celebrate 😂😭
SPAM	As a young millionaire living my best life, I’m giving 5 grand to the first 5 people who message me ‘GRACE’. It’s all about sharing the blessings. Stay bless y’all!
IND	BIG DUBS!!!
SPAM	I’m Paying 5 Grands To The First 5 Persons To Message Me “ TOUGH TIMES “ Stay blessed y’all 😇💰🥂
SPAM	I'M PAYING 5 GRANDS TO The First 10
SPAM	I’m Giving out 5 Grands to 7 Luckiest people to inbox me “STRUGGLING”.
