TEAM_ABBREVIATION	COMMENT
OKC	Chet played all 82 games too. I remember people saying he couldn’t hold up for a whole season. Crazy thing is, he’s only getting better and still adjusting
DAL	Great. But I think more experienced teams (Lakers or Warriors) will beat them in the first round. They're more like the Kings last year wherein they fumble in pressure.
OKC	We'll see. Not saying these bottom feeders will win a championship. I am just saying Thunder probably won't win its first round series.
OKC	Kenneth Javier they are not playoff-caliber team. Will surely succumb to pressure.
	Kenneth Javier such an original take
	OKC and Denver in the WCF would be pretty fun
OKC	I remember EVERYONES COMMENTS “he won’t last 50 games” where are y’all now?
OKC	"SPURS--- ""you're welcome.""  Lol  good luck in the playoffs."
OKC	They need to represent that #1 seed.  Congratulations OKC.
OKC	Jamie Caldwell no. 1. But they cannot win the championship.
OKC	Ed Garcia I don't think they'll win it all either.
	thats good news for the 8th seed
	Shai should be mvp
OKC	All fun and games until LeBron sweeps OKC or the Timberpups in the first round 😩😭💀🤣
DAL	This shows that MAV's are nothing without Luka. That's why he should be the MVP.
OKC	The Thunder will get swept by the #8 seed, unless they get the Kings.
DAL	Y'all need to chill 🤣 It was the bottom 3rd of our bench against their starting five. This was expected. Mavs in 6!
OKC	Zach Fontenot okc literally emptied the end of their bench. The starters played like 12 minutes. But tell yourself whatever you need to feel better about it I guess.
DAL	Mark Burnett 8 best mavs players were not even on the bench lol. Most of these players will not get a minute of playing time in the playoffs.
DAL	I pity fans who spent time and hard earned money to see their favorite players play and sadly didn’t suit up.
	Jerico Leo lahi ra jd si kobe
DAL	Jerico Leo if ur old enough to spend ur money on these games then your old enough to look at playoff scenarios and understand that teams aren’t going to play their players in meaningless games
DAL	Mavs other other strategic plans.
DAL	Daniel Grey they already clinched their seed
	I hope lakers be the eight seed,if they are 7th they will face denver in the first round, and we know game over denver wins. Not discounting okc but they are a young team more seasons to grow. Now is the time to give lebron and ad their 18th ring for la
DAL	Did the mavs even try? 😂😂
DAL	Ben Folekene Mavs had their spot sealed. They had nothing to gain.
