TEAM_ABBREVIATION	COMMENT
CHA	the #hornets won their 3rd straight!!! miller show his true game in the absence of ball. he is the future of the franchise 🙂
CHA	What a breath of fresh air this team is now! If LaMelo &amp; Mark ever come back this team can look super fun!
CHA	We'll make the playoffs next year.
CHA	Wow Hornets are winning now. That's good trade they did.
	Atlanta Hawks Vs Charlotte Hornets
ATL	"The Hawks looked horrible the whole game, except for a 5 minute stretch in the 4th. I think this is one of those, ""Hawks lost the game, more than Charlotte won the game"" situations."
CHA	GE WAS AWESOME,  THE TEAM WAS AWESOME!,GO HORNETS
CHA	The NBA is better when the Charlotte Hornets are winning
CHA	Brandon miller is personally my favorite draftee this class
	The Grant Williams effect 🔥
CHA	Hornets no chance for playoffs
	💜🩵
CHA	Good for him
CHA	Brandon Miller
CHA	nice
	Why is Isiah Stewart in the nba ? What a look for the league 😂
	乍看還以為是Nick Young
CHA	The future
CHA	Congratulations
	Next PG13
	Got next
	Blake Gregory
	Petey Rautoka what did I say
CHA	Congratulations HORNETS !!!!!
SPAM	Imma do this once sending
SPAM	"Gifting 5 grands to the first five people to hit me up ""GOOD GOD "" Y'all stay blessed"
SPAM	I’m legitimately paying out “5” grands to the first “6” people to message me with “FAITH” cus I feel some people going thro difficulties this year, y’all stay blessed.
SPAM	I’m Giving out 3 Grands to 7 Luckiest people to inbox me “STRUGGLING”
