TEAM_ABBREVIATION	COMMENT
PHX	I truly hope that Phoenix SUNS will be in PLAYIN, then beat 🤣🤣🤣
	Stan Leko they going home
NOP	Go pels.. beat them suns so lakers can take the 6 seed. Lets go
NOP	Dang the “super team” is in 7th place lmao
NOP	thank you pelicans, lakeshow top 6 continues 🤭
	Im here for the amount of typos this year
NOP	This win is good for Lakers. They have a higher  chance to be in 6th spot. Lets Gow.!!
PHX	The fact that the Suns don't even have 50 wins this year and they have the same record as the pelicans but yet they have so much more talent is a disgrace.
	Mike, and we beat em without BI.
PHX	46-32  both for the 🌙 City and Phoenix 🌞 on the eclipse 👽
NOP	Great win after the loss to San Antonio.
	Damien M. Thomson it's okay 
NOP	Go Pelicans
PHX	Hold on: we need a playoff game! Both teams have the same record!
PHX	At least the Suns won the tiebreaker. Are 2-1 against them this year
NOP	Zion Williamson heating up
	Really..but the warrior always beat the lakers
	The secon King of floop of NBA
	Lakers fans right now 😎
	Ty Sammons like to see this man healthy and at ideal weight.
	Ngiting first round exit
NOP	Pelicans 👌
NOP	❤️❤️❤️
NOP	❤️❤️❤️
NOP	I was used to laugh about the lack of athleticism of this guy now check out what he is doing on the paint
	Lakers 4champion
NOP	Young &amp; getting it done. Losing 25 pounds help...lol
NOP	Let's go Pelicans
NOP	The new brigade in the league starting to really take flight now. causing hell trouble for the older superstars.
NOP	Zion will be out for 3 weeks after that effort
NOP	How do you forget to add the 5 blocks … Zion was great on both ends.
	New Orleans Pelicans Vs Phoenix Suns
NOP	His smile is infectious.
NOP	Mount Zion💪
NOP	He IS looking more fit these days.
NOP	Happy for zion
	"Things are kinda tough atm especially this time of the year so l'm gifting 5 grands to the first 10 people to message me with ""TOUGH"" let's spread love and end inhumanity."
	Jeremy Nolen
	This doesn't change the fact that the Dallas cowboys are winning the super bowl
NOP	Zion Williamson
NOP	Lebron never did this kind of stats in his entire career.. this man absolutely better than bron, this is just my opinion. No hate ❤️
	"season greetings y'all my company is supporting the first 3 families with 5 grands each who write to me using the phrase ""GOD is GOOD"" stay bless ""y"" all"
	Being the $188m winner of the 2015powerball jackpot is a great gain. I vowed to help people in need of financial support, Being blessed with $188m dollars really meant a lot to me and I feel like I don’t deserve it as I know the real struggle people go… Wyświetl więcej
	My game
NOP	5 blocks too
NOP	Niceee 🤣 💜💛
NOP	Lebron never did this kind of stats in his entire career.. this man absolutely better than bron, this is just my opinion. No hate ❤️
