TEAM_ABBREVIATION	COMMENT
SAC	Great win
SAC	Kings got this win the bucks just didn't play well tonight
MIL	Tyrone Moore just take the L and move it along
MIL	Raul Velasco I'm not mad about it
SAC	Great win by sac.  Bad road trip for the bucks still season left and as I always say play ur best ball at the end in the playoffs it's so based on matchups some teams dont match up well with others
SAC	Best win
SAC	wow the same margin in the warriors win over the Bucks. Funny how the NBA downplays the Kings season
SAC	Great win for the Kings, even though my team is the Warriors, I have often wondered why is it that the Kings do not get the recognition that the other California teams get?
SAC	And they will play lakers tomorrow still sabonis is AD's father
SAC	With the exception of Boston this just highlights again how much stronger the west is
MIL	Bucks are so overrated
SAC	Congratulations Kings team and great performance Sabonis and Fox.
SAC	Whoa huge victory. Well done Kings!!
SAC	Kings eat Bucks
SAC	Cant change the fact kings will bye bye during 1st round
SAC	Play off exit haha kings is not a championship caliber
MIL	Doc rivers  is in  troubled  he been winning  on talented  so long he does  have strategy  when the team get behind  in the quarters don't  know how to adjusted
	Once again, Vimbanyamama is dominating the rookie stats, where do you think his ceiling is?
MIL	I really could not fathom how the mighty bucks got man handled by the ALLSTARLESS kings. I'm losing my mind 😮
SAC	Wow!! Excellent job Kings!! Please keep it going!!!😁❤️👍🏀
MIL	Bucks will exit the PO's in the 1st round
SAC	Kings have been VERY inconsistent this year
	Ah must win Lakers is on the way
MIL	Shoulnt have hired doc rivers lol
MIL	That’s rough
SAC	What a win
SAC	💪🏾🦊🔦🟣
MIL	Doc Rivers,hired to “fix the defense” 💀💀🤣🤣
MIL	Andre Jackson Jr. with a monster tip dunk, BANG!
MIL	How did the Bucks win 42 games, when everytime I turn around their loosing🤔
MIL	Think this was one of the worst shooting games in the bucks whole season, sucked to watch but it happens 🤷‍♂️
MIL	Bucks were completely outplayed. Doesn't bode well for the playoffs at all.
SAC	The Kings are adorable. 😅
MIL	Even De'aaron makes zero point bucks still lost.
MIL	What has happened to milwaukee?
MIL	And Yannis Antetokumpo is Player of the game
MIL	very nice
	Beautiful following everyone ✅
	The joy of discovering a new favorite song and playing it on repeat for days!
	Thanasis is only around to be a cheerleader 🤣
MIL	Giannis ain’t the goat. Lebron at Giannis’s prime right now would have single handily beat the Queens 🤴. Need queens to lose smh 🤦🏻‍♂️.
SAC	Great job
SAC	Perfect time to be surging. Light the Beam!
MIL	Dame time?
MIL	So sad
SAC	Let’s forget what Sabonis did
	tambak ahh 🤣
	💚🌠🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊
	🌴
	🥺❤️
	🤔
	😂😂
	💜
	💟💟💟💟💟💟💟
	😄
SPAM	As a millionaire living my best life, I’m paying bills for the first 5 people who message me ‘ HARD TIME ’ It’s all about sharing the blessings. Stay bless y’all
MIL	Lol daam the west served the bucks lol GSW beat the bucks, Lakers beat the bucks , Sacramento beat the bucks💀💀💀😁 not sure if clippers did 🤔
MIL	Bucks unpredictable to follow
SAC	Good job!
	Imma do this once sending
SPAM	𝐃𝐞𝐚𝐫 𝐃𝐨𝐧'𝐭 𝐒𝐤𝐢𝐩👍👍
MIL	its Dame time!
SAC	Big win 🔥
SAC	Great win
SAC	big time blowout
SPAM	I’m willing to positively change the lives of the first 5 people to message me ‘faith’💰
