TEAM_ABBREVIATION	COMMENT
MIN	Watching Ant is like watching MJ's highlights from the 90s.  He is so smooth and so graceful.  He doesn't rush anything. He just lets the game come to him.
MIN	Ridiculous. He find it hard to score when Kawhi was on him in the 1stQ. Then Kawhi suddenly went missing, never played from 2Q-4th due to thoracic spasm--- no one played defense anymore, Anthony saw the opportunity and took advantage of the situation. Funny how TLue managed their lead. It only lasted 5min in the 2nd Q and he just don't care. Only called a timeout after the lead went down to 4pts 🤯😳.
	Mhaze Gacilos 
MIN	🤡 🤣🤣 Leanord wasn’t stopping nobody while in the game get off his S&amp;ck 🤣🤣🤡🤡
	Christian J Evans
	Can't even beat LeBron lol he respected his domination
MIN	Ethan Astrologo Edwards the next MJ.
	🤔
LAC	No such thing as healthy Kawhi and Clippers come playoff time!
LAC	Mel Yonaryo they shouldn't need kawhi if George would do his job.  Harden did absolutely nothing as well. Pathetic play from some Hof players smh
LAC	Mel Yonaryo klipers are laos na hahaha
LAC	😂😂 ya had PG out there he plays defense too
	i'm not making excuses, i'm a Laker! lol
LAC	Mel Yonaryo broke down kawhi still has 2 rings 2 fmvps 2 dpoy awards.
LAC	Playoff nlng paguusapan sa clippers, wla e di kayang talunin ang MIN. Kainis nmn big lead end up lose!
LAC	I'm not sold on him as of yet.  Who on the Lakers could guard him? Big game , time to shine and yet looked pretty normal. Leonard gets hurt ,then he picks up the scoring, I'm just not sure about him.
LAC	It’s more so how terrible the clippers are than how “good” Minnesota is lmao. That was possibly some of the worst basketball I’ve seen played in the last few decades. Absolutely disgraceful by LA. If I’m Lue, I’m thinking about making cuts and going for a full rebuild. This is not going to work at all.
LAC	Vito TwoFederal facts
MIN	Vito TwoFederal oh wolves so bad maintaining 1st in the west 95% of the season you sound ignorant af
MIN	Edwards is future super star
LAC	My Clippers are a joke right now
LAC	Ivan Sanchez Orbe when was the time they were never a joke 🤣😂
LAC	Ivan Sanchez Orbe Now?
LAC	Clippers should of won that game
LAC	Chandler Ward and they didn't
LAC	Chandler Ward  it wasn't close lol
LAC	🤣🤣🤣🤣🤣🤣
MIN	Chandler Ward yep Wolves barely edged them by 18.
	The Ant-Man 2
	Once again, Vimbanyamama is dominating the rookie stats, where do you think his ceiling is?
	Grabi tlga to c Edward pati sa Lakers kumampi nakuh nakuh,,,,
LAC	PG got clamped, ripped and scored on all in one sequence 👏🏽…
	James 'ayaw tumira' Harden
	Lisngag man kaayo ug ilong edward bai 😅
MIN	Home game for the wolves 🐺
LAC	But we were leading at halftime. Wait,,How can the bucks even beat us in the first place.🙄
	☝️✊
	Injury nnaman malapit n KC Ang playoff hintayin nyo c PG susunod nyan ma injury,,, 🤕🤕🤕
	Hulk Smash
	✊
	Tamabak
LAC	Lmao flippers here we go with the injury’s I keep telling people the basement team is a good regular season team they 🗑️ come playoff time 😂
LAC	Clippees without Leonard are the Detroit Pistons
LAC	🐺showing out…down KAT and they fight through.  Ant, NAW and Minnesota Mike throwing haymakers. Hell of a game.
LAC	Paul George sorry ass only scored 2 points in the 4 quarter
MIN	He aint crying now on free throws since they won. If they lost this game will he be crying on 25 ft by clips to 14 on them? hahaha.
MIN	Way to go Ant! Also huge game from Naw and Mike Conley!! 🔥 🔥 🔥
LAC	The clippers suck and Leonard always disappoints in the end
	Minnesota Timberwolves Vs Los Angeles Clippers
	Race is peace Gerardo mark my words 😂😭
	He’s the man🙄
MIN	Ant has to be in MVP discussions by now, yeah?
	all i'll said, is bounce back😢👍
	Ma swerti parin Ang Minnesota ksi wla si kawhi Kung Hindi pikon nanaman si Edward ksi talo sana
MIN	Anthony Edwards being a wolf
MIN	The ant man💪
MIN	very nice
	Msspr fa aleo mijery smatchin pr
	Este chavo es de momentos, no siempre es confiable
	Hanginon man ka dward!
LAC	Clippers crumbling.
	Mcquiell Cervantes umaaay
	Mamba mentality come to
	Dear JESUS CHRIST let this KID play for the LAKERS THANKS IN YOUR NAME WILL I PTAY
	Not pray in your name we PAY 💰😎😎😎
LAC	Bounce Back Clippers 😭
MIN	Anthony Edwards
MIN	Unggoy Anthony Edwards 🤨🙄
LAC	Clipper are always gone to be trash can't stay healthy
SPAM	𝐃𝐞𝐚𝐫 𝐃𝐨𝐧'𝐭 𝐒𝐤𝐢𝐩👍👍
	Kafraudlent
SPAM	Funding $3,000 to the first 7 to DM me  “ASSISTANCE”💸💸🌍💯🇺🇸🇨🇦🇻🇮.
