TEAM_ABBREVIATION	COMMENT
NOP	The only Zion we respect and he only exploits ppl on the court 💯
NOP	The prince is back.
	Houston Rockets Vs New Orleans Pelicans
NOP	The Pelicans have to put a weight clause in  Zion's contract! He will eat his way out of the league like Oliver Miller!
	Damien Quinn 🤡!
NOP	Well done Zion!!
NOP	Congratulations on the Win Pelicans
NOP	Zion ❤️❤️❤️🇺🇸
	🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊
	💪
NOP	Zion🤝
NOP	Nice
	Jamie Brogden not bad for a guy who apparently will go down as another Greg Oden once he finishes up 😂
NOP	Zion Williamson
NOP	Point Zion 🔥🔥🔥
NOP	He yell more than he play nigga if u don’t start scoring 40 we gon forget about u 🤷🏾‍♂️
	Leek Rodriguez he has 3 rebounds again 🤣 dude is overrated
	Jh Ex facts like I ain’t impressed wtf Jokic is doin is crazy Wemby n Jokic gone be better than him
	Leek Rodriguez I'm a Pels fan but dude doesn't impressed me, Jokic and Wemby already better than him.
	Jh Ex bro he weighs too much he’s a walking catastrophe 🤣
	Leek Rodriguez barely plays back to back because he's out of shape 🤣
	Leek Rodriguez he's played in 45 out of 56 games this year on a winning team and is averaging 22 5 and 5 on 58% shooting
	Cedrick Goodwill he’s capable of more next year he better be at 38.5 8rebounds 5assist 60% shooting 🤷🏾‍♂️
	Leek Rodriguez you love using the n word don’t you 🤦
	Monty Stewart it’s in my Vocab. Nigga i come in peace ✌🏾 🤣
	Trade bait. Watch LA
	Zion Train🇰🇪🇰🇪
NOP	Mount Zion
NOP	He a bad man
NOP	Okay Zion!
SPAM	Things are kinda tough atm especially this time of the year so l’m going gifting 5 grands to the first 7 people to message me with “ASSIST” let’s spread love and end inhumanity.
	Christopher Niff F off Scammer
SPAM	"A supportive message for those in our state dealing with tax or bill issues – chime in with a ""GOD DID,"" and the first four responders might just find a boost of 5 grands coming their way!"
	Darcy Walls still a Smokey
SPAM	https://m.facebook.com/story.php?story_fbid=122130528860120792&amp;id=61553623778636&amp;mibextid=cr9u03
NOP	The New Orleans Pelicans -western conf champs. 😳😤🙅🥳🐏💨🔥
SPAM	Yo what’s up sorry for the random inbox I actually connected with you because i have you a business proposals which i will like to share with you.if you Don’t mind
	You got Prizepicks sleeper fanduel bovada or underdog, nba,
SPAM	I’m legitimately paying  9 grands
SPAM	"Times are hard rn I was also suffering at a time and knows how hard it is to pay bills/debts . I'II be giving 5grand each to assist the first 5 lucky people to hit me up with ""GOD DID"" love y'all"
	Clears LeFraud
	Allan Dodds Pels Pels Pels Pels
	Lucy Hudson up the pels!
