TEAM_ABBREVIATION	COMMENT
CHA	I’m excited for the charlotte thunders!
CHA	Thank you Hornets. We're tied for bottom 3 again ❤
	Dan Canong it's a weak draft... with some depth aka get basically the same player at 10 that you will top 3 for about 5-10 mill less...
	Jim Register Man, who cares? Might as well shoot for the best odds when you're already there. Not like anyone can tell who's gonna be a star.
	Melo Ball is the most overrated player. Always injured
	Glad thunder gave him a chance to showcase himself 🤙
	Charlotte Hornets Vs Atlanta Hawks
CHA	Tre Mann making his appearances
CHA	Nice young mann....
CHA	Great game!
CHA	Nice stats nice tats
CHA	Legend
CHA	Thunder should’ve never traded him
CHA	Landon Stowers he didn’t have room here
CHA	Landon Stowers he needed room to flourish. Glad to see him doing well!
CHA	Landon Stowers happy they did! Might as well add Poku to that deal.
	Eddie Smith
	Taena nyo hawks
CHA	Arbie Federico as expected
CHA	Straight beast mode !
	A PREVIEW OF THE 2200 ECF 😤
	Get in the lab with Paul George this summer Brandon Miller you are going to be a problem next season!!
	Hello! I am a Colombo Estadounidense coach and I would appreciate it if you would spend a minute going to my profile, to see my new sports content, with your like I can help, to give the best sports experience, to many children forgotten in sports! 
CHA	You know your team sucks whe you lost to mj's f*cking hornets
CHA	"""😲 Tre Mann steals the show with a career-high 7 steals! 🔥 The Hornets are on fire! 🐝 #NBA #CharlotteHornets"""
CHA	60 L's is crazy lol
	Martell Greene not when our Superstar PG and star C have been out most of the season.
CHA	terence mann brother? dang bro go to clips!😂
	who you?
CHA	He looks 14
CHA	Yeah!!! Get another tattoo to celebrate!!
SPAM	As a philanthropist who’s bless, and also want to bless the first 7 PEOPLE to DM me with “GOD TIME” I know a lot of people needs assistance and i know love is very powerful GOD BLESS Y’ALL
	Jose Federico Dy woohoooo
	Michael Dy lets gooo
SPAM	- [ ] I'm looking to support someone who's facing a challenge this month, and needs a little extra help. If you're in a tough spot, just send me a message with the word 'FAITH' and I'll see what I can do.
CHA	Tre Mann
SPAM	BONJOUR LE AU U.S NATIONAL ANTHEM IS NOT ENGLISH' HAVE BLOODY HELL YOU HAVE ALL AUTISTIC JULIE ANNE SAN JOSÉ!
CHA	T-Mann💪
	isa ra man
	Ba Ra Yan may pag wa ni balik si kulot
CHA	Good evening
	aidol kana ko murart
SPAM	NO NO TO U.S NATIONAL ANTHEM!!! HAMAS WILL TAKE DOWN ISRAEL!
