TEAM_ABBREVIATION	COMMENT
	STill the best Small foward
	Basketball Genius Larry Bird
	Basketball Genius
	Nice Bro,, just stay in good health and good condition u can surpass the Legend of Basketball 👍
PHX	They should've blown the Cavs out. The Suns are 🗑️
CLE	Corey Martin lol such a weak take. I have to assume this is the first NBA game you’ve watched all season if you think point differential means anything. Btw, this same Cavs team just beat the Celtics a few games ago.
	😢 case
PHX	Corey Martin booker juss came back
	🤣
	😢
	Phoenix Suns Vs Cleveland Cavaliers
CLE	Without 3 Cavs starters. They struggled to win this game.
CLE	David Wilkins Then Garland out for a few Thank goodness it wasn’t that bad.
CLE	Terrie Lynn Damron Hillyer need those three back soon.
CLE	David Wilkins For real! I wish everyone was healthy! They would be quite a dangerous team like Kenny Smith said!
CLE	David Wilkins definitely a cavs fan
CLE	Still won’t ever win a ring without curry klay and dray
CLE	😆😆
CLE	Devin Michael Stone  keep you fingers crossed for them to make the playoffs! Lol
CLE	😆😆
CLE	😂
	Devin Michael Stone Bro let it go now it’s been years you probably still stalking your ex after 5 years and 3 different baby daddies 😂😂
	Devin Michael Stone warriors fan bragging that  they won against eliminated team hahaha
	Devin Michael Stone u still living in 2019?
CLE	Struggling against a team missing three starters.
PHX	Big boss Durant
PHX	"Kevin ""The Durable"" Durant"
PHX	Kevin is so strong!
PHX	KD will always score.....👊🏽
PHX	Still be great for KD 👍👏.
	Le génie c'est dans la tête 🙏
	Way to come back from down 19. Good to have Book back☄️☄️☄️
PHX	Kd now time to go for those triple doubles or double double you are averaging the 35 I said you can make go for it swagger.
PHX	Kevin Durant
	Boset ka KD pildi ko
PHX	💯
PHX	😂
PHX	😂
PHX	nice
PHX	KD a.k.a Mr Slim Reaper onfireee 🔥🔥
PHX	Can kd carry the suns in the nba finals
PHX	yes,kd is the best Cavs is loser team always
PHX	Ppl gotta say negative about Kevin Durant or LeBron James, but if Luka Doncic does similar statistics,  it's over-celebrated
	Ngol 😍🥰
PHX	he didn't do long 🔥 like Lebron james
PHX	hope the SUNS can improve in their last games in regular season
	In 2020, Allen Iverson penned a tribute to his friend, Kobe. 💜
	good man
PHX	Kevin don't stop
PHX	Congrats KD
PHX	But did they look like a team tonight???
PHX	No aging
PHX	congrats suns
PHX	better than lbj
	okay raka ngara 🥺 murag wala gyud ka ganahi sa imong mga nakita ron. sorry kaayo..
PHX	It's A Great Job👏
	Steph Curry fans over Here !!👈
	Supporting the first 10 homeless citizen with
	Hotel Job Opportunities
PHX	KD baby😘❤❤❤
	"""Dive into the world of modern dating with 'Alpha Male Strategies: Empowering Men with Dating Tactics in the Era of Social Media.' This insightful guide offers actionable strategies for navigating the complexities of relationships, empowering men to em… Wyświetl więcej"
	🎁The Best #skincare for Face🎁
	NEW Sna… Wyświetl więcej
	https://www.facebook.com/profile.php?id=61557386271652 please like and follow my page for NBA Highlights Live Sports &amp; E-Sports
	"Unlock the secrets of authentic alpha living with 'The Ultimate Guide to Alpha Male.' Master confidence, allure, and mindfulness in this transformative guide."""
	https://www.facebook.com/share/r/kjW5D5Rr7Ge3Pkzs/?mibextid=WC7FNe 
	"Gifting 5 grands to the first five people to hit me up ""GOOD GOD "" Y'all stay blessed"
